Trajectories
100
,,HW3-005:PELVIS_T,,,HW3-005:R_Foot_T,,,HW3-005:L_Foot_T,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,-53.790386,117.863167,925.097900,-94.457466,-236.325897,107.680229,51.536396,247.969894,113.516266
2,0,-54.317379,119.441284,926.515137,-94.398743,-226.768250,107.669296,52.425827,238.408173,117.514389
3,0,-55.119751,121.639236,928.599365,-94.328621,-213.860916,107.653023,53.242584,224.321472,122.232796
4,0,-56.123913,124.263092,931.184448,-94.247543,-198.993271,107.630638,53.722313,206.614731,126.678391
5,0,-57.198315,127.121880,934.028381,-94.142044,-183.416687,107.605743,53.804024,186.442093,130.103867
6,0,-58.194752,130.091171,936.899353,-94.002350,-167.838699,107.588516,53.641075,164.707947,132.228241
7,0,-58.981926,133.110367,939.624268,-93.834412,-152.499649,107.591057,53.475624,141.945953,133.124359
8,0,-59.466896,136.157578,942.101807,-93.647507,-137.401031,107.620590,53.505009,118.413467,133.010895
9,0,-59.602524,139.223480,944.291077,-93.446716,-122.464806,107.672279,53.824005,94.238373,132.108521
10,0,-59.380238,142.296310,946.189331,-93.234367,-107.596741,107.725281,54.452209,69.500053,130.596008
11,0,-58.815079,145.358932,947.806580,-93.008659,-92.729706,107.755867,55.387569,44.227333,128.627670
12,0,-57.932148,148.392334,949.149963,-92.765686,-77.845268,107.755180,56.636593,18.413321,126.354111
13,0,-56.757366,151.378723,950.219849,-92.505669,-62.948765,107.727348,58.227844,-7.919022,123.922958
14,0,-55.313850,154.301178,951.012817,-92.240891,-48.038956,107.683662,60.214077,-34.700424,121.482086
15,0,-53.623608,157.141052,951.520386,-91.995262,-33.110115,107.641144,62.654732,-61.876396,119.196503
16,0,-51.710217,159.876816,951.731628,-91.785164,-18.170774,107.607796,65.586502,-89.434464,117.257584
17,0,-49.599247,162.486938,951.638062,-91.602493,-3.247229,107.568146,68.994957,-117.340538,115.878761
18,0,-47.315613,164.955521,951.234009,-91.424995,11.630726,107.494583,72.800262,-145.466171,115.291954
19,0,-44.880142,167.275085,950.509460,-91.234734,26.437967,107.369781,76.869438,-173.576355,115.737961
20,0,-42.307552,169.442444,949.441040,-91.019119,41.149799,107.194664,81.051491,-201.357269,117.429359
21,0,-39.604809,171.450775,947.991028,-90.769592,55.742256,106.980606,85.213402,-228.444641,120.510979
22,0,-36.767086,173.287018,946.124146,-90.488510,70.203812,106.738007,89.249046,-254.440033,125.053299
23,0,-33.770763,174.935593,943.830078,-90.188080,84.547943,106.472382,93.047127,-278.919647,131.055435
24,0,-30.570274,176.380035,941.136841,-89.879227,98.811279,106.188354,96.453880,-301.429901,138.414078
25,0,-27.107670,177.601303,938.110962,-89.567009,113.029755,105.894577,99.291565,-321.485382,146.844681
26,0,-23.333885,178.578812,934.850708,-89.262520,127.206299,105.602692,101.443138,-338.612030,155.787720
27,0,-19.233246,179.294952,931.473206,-88.995453,141.299316,105.321732,102.954475,-352.427582,164.381912
28,0,-14.843189,179.740433,928.096619,-88.802544,155.247406,105.056023,104.060066,-362.696136,171.573395
29,0,-10.259321,179.918549,924.820190,-88.706139,169.003815,104.809158,105.061577,-369.340027,176.351028
30,0,-5.621049,179.846069,921.708984,-88.718323,182.547028,104.590637,106.132759,-372.457855,178.009323
31,0,-1.088623,179.547287,918.787170,-88.859268,195.869812,104.420097,107.232651,-372.399689,176.320938
