Trajectories
100
,,HW3-009:PELVIS_T,,,HW3-009:R_Foot_T,,,HW3-009:L_Foot_T,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,72.920830,-2.596330,979.311768,0.406720,-512.050232,203.558792,126.985786,-124.657356,109.547325
2,0,72.637909,-2.178894,979.363098,1.352264,-510.031891,202.393723,127.525749,-121.701225,109.503265
3,0,72.265099,-1.660040,979.433960,2.634332,-507.172821,200.742966,128.261185,-117.708549,109.423401
4,0,71.854263,-1.128304,979.512878,4.118378,-503.699066,198.734619,129.115448,-113.124290,109.301811
5,0,71.451546,-0.654927,979.584778,5.680253,-499.846100,196.502457,130.016159,-108.361664,109.135246
6,0,71.079018,-0.272940,979.635864,7.244955,-495.776611,194.141037,130.918472,-103.666016,108.933899
7,0,70.736084,0.014836,979.653748,8.782961,-491.581970,191.709351,131.803162,-99.121246,108.733429
8,0,70.411331,0.218398,979.625977,10.295616,-487.311432,189.247482,132.654694,-94.714737,108.579605
9,0,70.093315,0.346415,979.540283,11.801312,-483.002106,186.784668,133.427795,-90.408501,108.488556
10,0,69.773674,0.400100,979.386658,13.324285,-478.693878,184.338501,134.038071,-86.174072,108.438965
11,0,69.446434,0.373461,979.160828,14.887136,-474.428375,181.916824,134.395676,-81.985741,108.407394
12,0,69.107391,0.257046,978.866760,16.506964,-470.242645,179.526978,134.454346,-77.816025,108.385239
13,0,68.752983,0.042811,978.516357,18.196312,-466.166687,177.184235,134.247864,-73.653000,108.366211
14,0,68.378189,-0.273625,978.125610,19.970839,-462.225372,174.913223,133.881882,-69.503525,108.342499
15,0,67.975525,-0.694382,977.708191,21.858305,-458.439087,172.743500,133.475876,-65.373161,108.309921
16,0,67.534996,-1.221429,977.267944,23.893627,-454.821899,170.699890,133.113770,-61.256428,108.268639
17,0,67.046722,-1.857139,976.795471,26.087458,-451.379242,168.788422,132.838013,-57.143929,108.221588
18,0,66.504906,-2.604024,976.273071,28.382376,-448.102966,166.985214,132.664902,-53.029533,108.172867
19,0,65.905296,-3.465876,975.681519,30.642963,-444.960907,165.238525,132.599426,-48.911297,108.126289
20,0,65.235649,-4.450068,975.007019,32.705555,-441.895172,163.482040,132.637207,-44.789143,108.084129
21,0,64.472740,-5.568599,974.240540,34.446907,-438.847076,161.647781,132.758652,-40.662640,108.044952
22,0,63.594013,-6.837475,973.378723,35.815746,-435.798645,159.673370,132.932785,-36.530937,108.003784
23,0,62.591927,-8.274151,972.425232,36.818066,-432.791870,157.507889,133.131577,-32.394653,107.956612
24,0,61.477196,-9.891227,971.391052,37.478233,-429.914734,155.117996,133.336258,-28.260828,107.900490
25,0,60.274601,-11.688986,970.292236,37.799389,-427.267914,152.489609,133.529984,-24.150290,107.828102
26,0,59.016354,-13.654435,969.148865,37.751328,-424.930298,149.624390,133.694016,-20.095827,107.730263
27,0,57.733284,-15.768541,967.984375,37.303280,-422.941223,146.533554,133.821335,-16.133303,107.612350
28,0,56.447968,-18.013224,966.824280,36.475456,-421.293579,143.234482,133.935974,-12.300344,107.504074
29,0,55.172276,-20.370993,965.694824,35.369461,-419.927795,139.760178,134.080185,-8.633879,107.433693
30,0,53.908718,-22.820925,964.626221,34.165390,-418.743622,136.173782,134.286285,-5.161407,107.390083
31,0,52.651955,-25.336861,963.654236,33.082088,-417.632050,132.572433,134.589615,-1.905489,107.330688
32,0,51.390488,-27.886871,962.814148,32.303936,-416.495239,129.075378,135.056137,1.099266,107.223488
33,0,50.111828,-30.433933,962.128235,31.907841,-415.240601,125.796646,135.768753,3.797843,107.069992
34,0,48.805298,-32.938461,961.595154,31.832352,-413.777161,122.810898,136.788544,6.122416,106.897194
35,0,47.460171,-35.362602,961.185486,31.920496,-412.028931,120.139381,138.129669,8.009672,106.738449
36,0,46.066494,-37.676739,960.847717,32.034103,-409.940857,117.774124,139.745132,9.407579,106.632706
37,0,44.620052,-39.864059,960.524963,32.163395,-407.470337,115.718369,141.523712,10.263419,106.638084
38,0,43.124516,-41.917416,960.172546,32.422596,-404.589905,113.993141,143.352005,10.526280,106.825111
39,0,41.587753,-43.833443,959.768311,32.919445,-401.313202,112.598206,145.234482,10.181375,107.259277
40,0,40.017750,-45.611782,959.312927,33.638988,-397.702301,111.486343,147.334595,9.273701,108.005486
41,0,38.422920,-47.254539,958.825195,34.463131,-393.829529,110.591385,149.872131,7.887371,109.135406
42,0,36.816490,-48.761314,958.336243,35.263828,-389.741882,109.865601,152.981689,6.105245,110.692368
43,0,35.220032,-50.128933,957.884033,35.950764,-385.465332,109.285889,156.631622,3.982417,112.619286
44,0,33.664360,-51.358257,957.508911,36.468819,-381.027405,108.839348,160.622223,1.526386,114.746407
