Trajectories
100
,,HW3-007:PELVIS_T,,,HW3-007:R_Foot_T,,,HW3-007:L_Foot_T,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,-69.575684,247.339554,1046.506836,-138.804703,-162.563538,154.176056,23.674915,182.526077,120.427574
2,0,-70.917603,248.189941,1044.086304,-140.306229,-183.129700,157.295166,23.761230,194.174133,120.277168
3,0,-72.749069,249.216797,1040.616943,-142.445358,-210.061218,162.455582,23.908836,209.913544,120.064003
4,0,-74.883995,250.212158,1036.354614,-145.078339,-239.695419,169.646423,24.126133,228.069565,119.805954
5,0,-77.142456,250.994324,1031.587769,-147.995041,-268.673950,178.508438,24.419535,247.115051,119.515503
6,0,-79.401138,251.455872,1026.539795,-150.951889,-294.830078,188.372147,24.790110,266.125824,119.195320
7,0,-81.593124,251.562424,1021.365295,-153.695312,-317.026672,198.302231,25.235281,284.703827,118.848495
8,0,-83.699707,251.331802,1016.175598,-155.941055,-334.755829,207.179626,25.764751,302.762024,118.484367
9,0,-85.740738,250.808472,1011.064026,-157.354141,-347.831146,213.832672,26.417269,320.345947,118.109489
10,0,-87.748367,250.041275,1006.108398,-157.638931,-356.221344,217.222641,27.259008,337.529022,117.711731
11,0,-89.727455,249.072906,1001.344666,-156.706284,-360.028870,216.675568,28.358852,354.363800,117.250198
12,0,-91.641777,247.937180,996.739502,-154.744522,-359.581818,212.105194,29.753902,370.860901,116.656731
13,0,-93.454292,246.644821,992.211182,-152.105072,-355.564514,204.117096,31.426374,386.988861,115.853668
14,0,-95.191132,245.170135,987.705994,-149.112991,-349.078796,193.873932,33.301975,402.679749,114.790649
15,0,-96.961189,243.475662,983.285645,-145.976074,-341.481720,182.717484,35.259975,417.809937,113.491348
16,0,-98.888733,241.574478,979.178833,-142.847778,-333.929565,171.752991,37.136707,432.161896,112.084984
17,0,-100.982338,239.589371,975.767700,-139.948898,-326.845215,161.680374,38.731174,445.441010,110.793167
18,0,-103.029373,237.752075,973.500244,-137.608139,-319.738037,152.907318,39.854809,457.354828,109.888954
19,0,-104.612839,236.314270,972.741577,-136.162323,-311.602112,145.682556,40.430496,467.650696,109.683960
20,0,-105.269493,235.426941,973.618103,-135.775818,-301.574890,140.078232,40.558418,476.074463,110.529289
21,0,-104.707848,235.085419,975.942932,-136.310928,-289.321564,135.937332,40.445763,482.314209,112.755058
22,0,-102.961479,235.182098,979.272888,-137.372940,-274.987061,132.936691,40.227283,485.969696,116.565285
23,0,-100.398689,235.622192,983.055359,-138.501450,-258.949371,130.735641,39.874321,486.539429,121.980713
24,0,-97.599144,236.413742,986.777649,-139.341171,-241.622574,129.086807,39.280773,483.446564,128.828094
25,0,-95.159370,237.672501,990.068848,-139.696533,-223.380722,127.849533,38.348137,476.208282,136.664810
26,0,-93.505989,239.530807,992.765564,-139.517242,-204.547607,126.943382,36.985935,464.761047,144.663712
27,0,-92.791550,242.008255,994.953796,-138.873352,-185.383728,126.305145,35.170010,449.622253,151.760071
28,0,-92.897408,244.954910,996.953125,-137.921875,-166.062592,125.877350,33.046036,431.602051,157.147247
29,0,-93.508514,248.102768,999.208618,-136.858795,-146.665649,125.610634,30.896118,411.344788,160.640015
30,0,-94.214417,251.158600,1002.124451,-135.866821,-127.212303,125.459656,28.980730,389.162354,162.546036
31,0,-94.617386,253.881638,1005.930054,-135.077515,-107.704765,125.381958,27.447117,365.168030,163.311157
32,0,-94.437508,256.138428,1010.633850,-134.562195,-88.152832,125.350533,26.364367,339.446259,163.297821
33,0,-93.583199,257.928406,1016.043091,-134.341766,-68.576797,125.365448,25.765642,312.152283,162.730270
34,0,-92.156868,259.368073,1021.816833,-134.391068,-49.004784,125.443130,25.644112,283.540802,161.717819
35,0,-90.393227,260.634094,1027.540405,-134.635300,-29.467367,125.589607,25.966843,253.910385,160.315475
36,0,-88.555763,261.887604,1032.811646,-134.959610,-9.989370,125.783859,26.713467,223.519455,158.585663
37,0,-86.843658,263.221619,1037.322266,-135.238098,9.419402,125.977097,27.888571,192.561234,156.603210
38,0,-85.349289,264.655945,1040.907349,-135.362381,28.773735,126.104431,29.507566,161.185959,154.424866
39,0,-84.064148,266.160706,1043.548340,-135.266068,48.103607,126.120804,31.582888,129.498444,152.116165
40,0,-82.914207,267.686279,1045.335205,-134.953201,67.418785,126.040146,34.103619,97.546768,149.809067
41,0,-81.803741,269.186462,1046.410767,-134.499985,86.691223,125.927444,37.014610,65.357841,147.689545
42,0,-80.645393,270.624054,1046.918213,-134.007706,105.873787,125.851151,40.232262,32.986286,145.938171
43,0,-79.370071,271.964233,1046.963135,-133.550400,124.924690,125.838203,43.689064,0.513545,144.712708
44,0,-77.929207,273.167755,1046.595947,-133.158051,143.824326,125.852066,47.357559,-31.990685,144.183182
45,0,-76.297173,274.192535,1045.818115,-132.834656,162.574738,125.821144,51.225220,-64.468010,144.554092
46,0,-74.470558,275.005981,1044.602173,-132.587082,181.185074,125.702263,55.239368,-96.794075,146.046082
47,0,-72.461342,275.598572,1042.914673,-132.434753,199.666245,125.500175,59.284924,-128.699570,148.874756
