Trajectories
100
,,HW3-004:PELVIS_T,,,HW3-004:R_Foot_T,,,HW3-004:L_Foot_T,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,-29.187580,-163.881592,1001.287476,-113.057602,-256.762787,111.151382,115.480583,-674.352539,167.380447
2,0,-28.793886,-164.432419,1000.737427,-112.957626,-253.750717,111.076408,115.926826,-674.889954,165.843063
3,0,-28.257881,-165.204727,999.907593,-112.815552,-249.675262,110.989754,116.535019,-675.040588,163.468781
4,0,-27.609699,-166.148209,998.821045,-112.633179,-244.975204,110.906502,117.198311,-674.399109,160.398422
5,0,-26.846958,-167.228867,997.512695,-112.408546,-240.050232,110.837357,117.762680,-672.725769,156.869583
6,0,-25.923391,-168.447037,996.016846,-112.136169,-235.132904,110.787636,118.065697,-670.015137,153.105530
7,0,-24.769613,-169.826721,994.366516,-111.810997,-230.307129,110.758385,117.998749,-666.479614,149.272888
8,0,-23.325081,-171.400101,992.598267,-111.432381,-225.576630,110.747772,117.550461,-662.514526,145.494370
9,0,-21.556948,-173.195831,990.759094,-111.005928,-220.932510,110.753220,116.760376,-658.634216,141.862167
10,0,-19.465034,-175.226852,988.910583,-110.541389,-216.390274,110.773865,115.658569,-655.342896,138.409637
11,0,-17.087713,-177.480743,987.134277,-110.044777,-211.994354,110.813957,114.313477,-652.963867,135.077896
12,0,-14.503254,-179.920486,985.533081,-109.515358,-207.805206,110.886597,112.915466,-651.493469,131.766769
13,0,-11.813772,-182.494385,984.221497,-108.965248,-203.875153,111.010986,111.758224,-650.563049,128.463730
14,0,-9.115661,-185.147278,983.311890,-108.452278,-200.221313,111.204567,111.119850,-649.585632,125.315132
15,0,-6.473495,-187.827896,982.901001,-108.092720,-196.812759,111.479797,111.138031,-648.023499,122.545296
16,0,-3.914609,-190.494034,983.056824,-108.043335,-193.581375,111.846268,111.749252,-645.588013,120.317909
17,0,-1.443979,-193.113647,983.802979,-108.460930,-190.452438,112.305962,112.710518,-642.258850,118.682556
18,0,0.940729,-195.661942,985.104614,-109.409538,-187.406952,112.833740,113.712006,-638.187866,117.593567
19,0,3.248481,-198.120499,986.865906,-110.750267,-184.557190,113.363945,114.524643,-633.605408,116.933640
20,0,5.500108,-200.480164,988.942505,-112.202171,-182.117767,113.812263,115.065552,-628.748535,116.557281
21,0,7.724512,-202.740417,991.161377,-113.568268,-180.255600,114.113953,115.368980,-623.793274,116.348457
22,0,9.948689,-204.904724,993.339478,-114.833557,-178.999329,114.234131,115.516998,-618.825500,116.239143
23,0,12.192427,-206.977509,995.307068,-116.064026,-178.282990,114.152428,115.575912,-613.867859,116.189018
24,0,14.463958,-208.963455,996.940857,-117.298553,-178.023254,113.855011,115.582901,-608.923096,116.168121
25,0,16.755564,-210.864075,998.188232,-118.526390,-178.157898,113.343399,115.545616,-604.010803,116.159248
26,0,19.052301,-212.670792,999.071655,-119.714012,-178.643417,112.650009,115.424828,-599.191406,116.166382
27,0,21.347277,-214.361221,999.672852,-120.829788,-179.433441,111.856773,115.149841,-594.547791,116.213615
28,0,23.640327,-215.902084,1000.104553,-121.858551,-180.464508,111.114243,114.699593,-590.114441,116.315285
29,0,25.926392,-217.255035,1000.468262,-122.815369,-181.655960,110.643242,114.181137,-585.816406,116.424553
30,0,28.197802,-218.384171,1000.821594,-123.735420,-182.921204,110.700691,113.771523,-581.517578,116.440727
31,0,30.453733,-219.264648,1001.176697,-124.636971,-184.196899,111.519539,113.564232,-577.123047,116.302284
32,0,32.696445,-219.886185,1001.515137,-125.495834,-185.477997,113.257164,113.522987,-572.606384,116.044556
33,0,34.923256,-220.251358,1001.804565,-126.269135,-186.833618,115.970322,113.572563,-567.970154,115.750473
34,0,37.127613,-220.373093,1002.017639,-126.960365,-188.403122,119.609146,113.673508,-563.218445,115.482079
35,0,39.300194,-220.272858,1002.150269,-127.662643,-190.381897,124.024406,113.815941,-558.363647,115.263306
36,0,41.427387,-219.978073,1002.226807,-128.521896,-193.005753,128.990662,113.990707,-553.435852,115.091774
37,0,43.491177,-219.518509,1002.290710,-129.633194,-196.522537,134.234253,114.181862,-548.466064,114.953987
