Trajectories
100
,,HW3-005:PELVIS_T,,,HW3-005:R_Foot_T,,,HW3-005:L_Foot_T,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,12.312775,45.507099,914.966431,-93.987404,291.544983,84.480179,45.191895,-444.716949,118.915398
2,0,11.133810,44.918224,916.816284,-95.089424,295.882874,85.652145,45.044544,-437.480286,115.254936
3,0,9.254081,44.559269,919.021118,-96.463371,299.992645,88.180473,44.855343,-425.998596,111.504471
4,0,6.849757,44.742302,921.075562,-97.622330,301.898376,92.291077,44.642433,-410.698914,108.621880
5,0,4.233484,45.626984,922.595032,-97.837234,299.769592,97.835953,44.456886,-392.631134,106.963203
6,0,1.685862,47.171337,923.523865,-96.406815,292.414001,104.347313,44.358253,-372.947296,106.290886
7,0,-0.616333,49.193073,924.139099,-93.025230,279.543854,111.177818,44.329933,-352.517822,106.179405
8,0,-2.566020,51.474514,924.894226,-87.997131,261.759155,117.659897,44.262859,-331.845398,106.313148
9,0,-4.085449,53.836594,926.212341,-82.149597,240.147720,123.271599,44.058769,-311.166748,106.529015
10,0,-5.131566,56.156990,928.334473,-76.491539,215.758240,127.728119,43.726036,-290.572479,106.746338
11,0,-5.718820,58.367950,931.272888,-71.846222,189.310638,130.951599,43.365032,-270.085175,106.922394
12,0,-5.925396,60.455639,934.856445,-68.684959,161.205215,132.992371,43.087902,-249.706314,107.042290
13,0,-5.883542,62.451084,938.811462,-67.172867,131.670654,133.961899,42.963097,-229.441681,107.105621
14,0,-5.762191,64.409164,942.836914,-67.286743,100.893478,133.993484,43.001846,-209.305710,107.113205
15,0,-5.738267,66.383430,946.657593,-68.894356,69.063858,133.238541,43.148418,-189.320343,107.071960
16,0,-5.958989,68.407539,950.056396,-71.772179,36.360447,131.878357,43.283306,-169.498367,106.996796
17,0,-6.513382,70.490494,952.887207,-75.611198,2.926410,130.128494,43.274830,-149.807144,106.887482
18,0,-7.431221,72.620590,955.070984,-80.059715,-31.137274,128.231049,43.051308,-130.174301,106.719643
19,0,-8.710175,74.771507,956.580444,-84.788979,-65.764748,126.432327,42.638863,-110.549835,106.482849
20,0,-10.348794,76.908607,957.424744,-89.534988,-100.907448,124.946381,42.140682,-90.949234,106.212456
21,0,-12.357891,78.995361,957.634277,-94.117210,-136.493942,123.939400,41.673019,-71.431976,105.960815
22,0,-14.746766,80.999771,957.248596,-98.462189,-172.379669,123.565971,41.308670,-52.052185,105.752197
23,0,-17.505880,82.897217,956.307983,-102.608620,-208.338974,124.028740,41.067749,-32.843292,105.581650
24,0,-20.604343,84.666641,954.849121,-106.664490,-244.083496,125.603928,40.941410,-13.836692,105.437424
25,0,-23.999075,86.280434,952.904053,-110.738510,-279.243164,128.598724,40.907852,4.928783,105.314026
26,0,-27.642321,87.691406,950.502808,-114.887016,-313.327972,133.254837,40.933067,23.422453,105.213387
27,0,-31.486879,88.821083,947.676392,-119.103424,-345.714905,139.649689,40.978058,41.644482,105.137054
28,0,-35.499134,89.569931,944.464355,-123.326309,-375.680420,147.629837,41.017601,59.622807,105.081261
29,0,-39.674400,89.870735,940.932556,-127.430794,-402.480438,156.771469,41.046440,77.378510,105.041344
30,0,-44.034714,89.731445,937.190918,-131.222046,-425.434387,166.363800,41.060593,94.899406,105.013130
31,0,-48.604771,89.196495,933.385803,-134.458191,-443.984924,175.437073,41.039337,112.147575,104.980064
32,0,-53.378937,88.273956,929.677856,-136.891418,-457.748657,182.864273,40.952507,129.076248,104.894341
33,0,-58.294044,86.910286,926.220154,-138.284225,-466.555878,187.561981,40.782494,145.623505,104.675850
34,0,-63.222527,85.015312,923.138489,-138.394791,-470.479706,188.770218,40.538437,161.696182,104.227440
35,0,-67.987190,82.510414,920.513306,-137.022079,-469.903198,186.299713,40.260437,177.184601,103.433861
36,0,-72.386887,79.379501,918.381775,-134.185440,-465.654358,180.598450,40.019062,192.000763,102.157700
37,0,-76.228004,75.706467,916.763794,-130.317413,-459.070862,172.573257,39.901814,206.090851,100.288239
38,0,-79.360870,71.687981,915.701721,-126.229492,-451.722656,163.241653,39.985867,219.416382,97.841934
39,0,-81.704201,67.612488,915.281067,-122.795227,-444.757019,153.421799,40.315182,231.932968,95.040802
40,0,-83.236115,63.805588,915.606262,-120.559380,-438.344727,143.666656,40.900665,243.573532,92.308640
41,0,-83.964523,60.555809,916.733215,-119.542450,-431.764221,134.407242,41.729366,254.208557,90.195122
42,0,-83.920868,58.048508,918.586304,-119.358200,-423.974945,126.079453,42.738716,263.570709,89.274956
43,0,-83.190811,56.342854,920.916199,-119.510262,-414.081726,119.128021,43.786846,271.188049,90.041122
44,0,-81.939995,55.405441,923.349304,-119.642532,-401.526062,113.909271,44.699192,276.365387,92.789047
45,0,-80.393921,55.165230,925.525635,-119.640358,-386.222595,110.528809,45.333237,278.217529,97.511917
46,0,-78.786598,55.539829,927.253113,-119.581932,-368.607269,108.736626,45.545116,275.813171,103.843124
47,0,-77.318497,56.430187,928.589661,-119.587517,-349.435608,108.023613,45.109989,268.477997,111.064507
48,0,-76.146645,57.714214,929.807495,-119.676552,-329.455719,107.865776,43.754406,256.101837,118.219749
49,0,-75.399536,59.252396,931.261597,-119.745483,-309.202057,107.906075,41.329956,239.175491,124.389153
50,0,-75.183594,60.896736,933.231506,-119.671249,-288.961700,107.973938,37.961460,218.508072,129.011063
51,0,-75.561035,62.509506,935.817627,-119.420029,-268.835236,108.014915,34.022495,194.881866,131.987564
52,0,-76.513985,64.011833,938.932129,-119.061104,-248.823822,108.022354,29.976770,168.890793,133.525314
53,0,-77.921730,65.419289,942.358337,-118.708305,-228.899918,108.002747,26.208914,140.985794,133.919296
54,0,-79.570610,66.806953,945.822266,-118.456017,-209.045486,107.965240,22.947529,111.573265,133.443008
55,0,-81.199486,68.245628,949.059326,-118.338715,-189.267487,107.913559,20.296946,81.015282,132.335663
56,0,-82.561646,69.769783,951.867920,-118.316383,-169.595551,107.836777,18.289309,49.580883,130.796280
