Trajectories
100
,,HW3-006:PELVIS_T,,,HW3-006:R_Foot_T,,,HW3-006:L_Foot_T,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,-37.300858,-16.633471,1000.298523,-106.475967,-371.324341,111.161774,53.950127,70.704826,118.795235
2,0,-38.003098,-15.853362,1000.591614,-106.401802,-365.164032,111.047447,54.369118,68.842194,122.048882
3,0,-38.911945,-14.721987,1001.109741,-106.331314,-356.828918,110.918556,54.997086,65.683029,126.693573
4,0,-39.900707,-13.321653,1001.873047,-106.290375,-347.195465,110.803192,55.827362,61.008499,132.424881
5,0,-40.861374,-11.746334,1002.863770,-106.291466,-337.048584,110.724075,56.854073,54.622868,138.978165
6,0,-41.730896,-10.063357,1004.034302,-106.330437,-326.833740,110.697021,58.042141,46.445061,146.137299
7,0,-42.481770,-8.310934,1005.324829,-106.394180,-316.706177,110.728180,59.286648,36.630886,153.542053
8,0,-43.112301,-6.508615,1006.679993,-106.466133,-306.664917,110.809052,60.434528,25.531084,160.653412
9,0,-43.638752,-4.666252,1008.057861,-106.523979,-296.663635,110.920067,61.353931,13.521757,166.944092
10,0,-44.083248,-2.789208,1009.432678,-106.539223,-286.668304,111.042343,61.984657,0.875473,172.079727
11,0,-44.465431,-0.882368,1010.793823,-106.492767,-276.663757,111.167503,62.343964,-12.266360,175.957901
12,0,-44.801514,1.048740,1012.137390,-106.394615,-266.637054,111.298706,62.504730,-25.862179,178.655258
13,0,-45.105743,3.002468,1013.456970,-106.278503,-256.574524,111.443130,62.567188,-39.929771,180.346954
14,0,-45.390373,4.983935,1014.736267,-106.173538,-246.481659,111.601295,62.628777,-54.508442,181.227905
15,0,-45.662167,6.999925,1015.949585,-106.090317,-236.390396,111.761208,62.750301,-69.616371,181.447693
16,0,-45.919140,9.051853,1017.066101,-106.031525,-226.335785,111.903389,62.937492,-85.227371,181.074081
17,0,-46.151909,11.133445,1018.062012,-105.998718,-216.337540,112.011131,63.158810,-101.288300,180.099625
18,0,-46.345776,13.234241,1018.926270,-105.987175,-206.403168,112.076591,63.382252,-117.745110,178.477982
19,0,-46.479893,15.345456,1019.654297,-105.982986,-196.535797,112.100510,63.599682,-134.551926,176.162399
20,0,-46.527611,17.461458,1020.238525,-105.967560,-186.736206,112.088211,63.828266,-151.673935,173.136047
21,0,-46.462444,19.575790,1020.671936,-105.932793,-176.994827,112.046829,64.092064,-169.094421,169.437027
22,0,-46.264668,21.676006,1020.951721,-105.897461,-167.278671,111.986565,64.399353,-186.821320,165.176941
23,0,-45.924507,23.744509,1021.079529,-105.893761,-157.542282,111.918137,64.735550,-204.878098,160.539307
24,0,-45.446842,25.766493,1021.063354,-105.926323,-147.771042,111.845245,65.068024,-223.284851,155.743073
25,0,-44.851727,27.731615,1020.920288,-105.960564,-137.994843,111.764412,65.352386,-242.051544,150.990921
26,0,-44.164673,29.626987,1020.674561,-105.961853,-128.238998,111.673904,65.542938,-261.178101,146.441406
27,0,-43.410538,31.436560,1020.348206,-105.924965,-118.489784,111.579872,65.597374,-280.653168,142.220154
28,0,-42.616432,33.145885,1019.954712,-105.857086,-108.722275,111.494423,65.465553,-300.449829,138.451889
29,0,-41.807617,34.739765,1019.497375,-105.756317,-98.932518,111.429901,65.074150,-320.515625,135.287567
30,0,-40.995834,36.198380,1018.969421,-105.614944,-89.135178,111.393074,64.318764,-340.758057,132.911697
31,0,-40.177628,37.502403,1018.354065,-105.429100,-79.345627,111.383926,63.072556,-361.022827,131.519623
32,0,-39.342999,38.640057,1017.630005,-105.200943,-69.567337,111.399734,61.223679,-381.073669,131.272217
