Trajectories
100
,,HW3-009:PELVIS_T,,,HW3-009:R_Foot_T,,,HW3-009:L_Foot_T,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,43.103630,-137.419128,959.107605,-60.516823,-161.102676,145.952164,77.403961,-430.514771,108.008301
2,0,43.102348,-137.187958,960.101074,-60.304642,-170.759964,146.345551,77.475899,-425.624664,107.970711
3,0,43.040001,-136.804932,961.458923,-60.003941,-185.036423,146.700150,77.548737,-418.471619,107.908569
4,0,42.876335,-136.266891,962.995667,-59.644684,-202.888260,146.802673,77.593079,-409.628693,107.823616
5,0,42.583355,-135.588928,964.502808,-59.259369,-222.877060,146.446594,77.587616,-399.848297,107.723671
6,0,42.152248,-134.797089,965.827515,-58.866707,-243.779816,145.495148,77.532143,-389.746979,107.620415
7,0,41.590355,-133.922836,966.899963,-58.468040,-264.843994,143.911224,77.448936,-379.681458,107.524673
8,0,40.912548,-132.999771,967.721985,-58.053810,-285.761536,141.757080,77.372101,-369.772736,107.440590
9,0,40.133251,-132.061325,968.336609,-57.611732,-306.510590,139.168976,77.331757,-359.999542,107.363716
10,0,39.263489,-131.139191,968.798523,-57.130287,-327.191742,136.318863,77.342712,-350.293915,107.284698
11,0,38.312820,-130.262207,969.152466,-56.597469,-347.918976,133.379593,77.402649,-340.602081,107.195747
12,0,37.293221,-129.455261,969.423340,-55.998955,-368.769073,130.508560,77.498032,-330.905243,107.094421
13,0,36.221653,-128.738068,969.613770,-55.318764,-389.765503,127.852661,77.612152,-321.211304,106.982887
14,0,35.120010,-128.123947,969.708130,-54.542522,-410.874542,125.564697,77.731651,-311.532806,106.865967
15,0,34.012978,-127.619476,969.679016,-53.662220,-432.002411,123.814728,77.850594,-301.865265,106.751251
16,0,32.924778,-127.225174,969.495972,-52.681252,-452.995361,122.784615,77.972565,-292.179047,106.651031
17,0,31.875633,-126.937912,969.132874,-51.618107,-473.647644,122.643738,78.110146,-282.429047,106.582169
18,0,30.878746,-126.753731,968.573792,-50.506622,-493.721741,123.514694,78.280365,-272.577087,106.560921
19,0,29.939049,-126.670349,967.816162,-49.391537,-512.974548,125.443665,78.496269,-262.613678,106.594467
20,0,29.054186,-126.688583,966.871338,-48.319851,-531.182251,128.387314,78.758278,-252.567673,106.674545
21,0,28.217295,-126.812172,965.762817,-47.330513,-548.155823,132.219238,79.051155,-242.498413,106.778618
22,0,27.420456,-127.045723,964.522095,-46.446198,-563.744812,136.748169,79.349823,-232.474289,106.878914
23,0,26.657925,-127.391800,963.182861,-45.669643,-577.829895,141.735825,79.631477,-222.548935,106.954063
24,0,25.928379,-127.848076,961.775085,-44.984875,-590.312439,146.907272,79.886742,-212.748077,106.996033
25,0,25.235361,-128.405746,960.320862,-44.360176,-601.105103,151.954544,80.123344,-203.072540,107.009796
26,0,24.586138,-129.050613,958.831970,-43.749607,-610.131042,156.542496,80.360741,-193.511673,107.009018
27,0,23.990061,-129.766251,957.309509,-43.092598,-617.330994,160.326630,80.620102,-184.057114,107.011726
28,0,23.457073,-130.539047,955.747314,-42.315483,-622.677368,162.986877,80.917168,-174.708466,107.036842
29,0,22.995602,-131.363495,954.135498,-41.339718,-626.191833,164.271133,81.263016,-165.471848,107.099091
30,0,22.608940,-132.246719,952.465393,-40.097549,-627.961609,164.035919,81.671432,-156.356735,107.202934
31,0,22.290371,-133.209579,950.733154,-38.551014,-628.150330,162.270721,82.165367,-147.376556,107.339783
32,0,22.019188,-134.284225,948.942810,-36.707584,-626.997009,159.098602,82.776146,-138.553146,107.492287
33,0,21.760124,-135.507751,947.110718,-34.626629,-624.799316,154.753311,83.534760,-129.920715,107.643394
34,0,21.467606,-136.914230,945.270569,-32.412552,-621.876831,149.540375,84.461594,-121.525459,107.782898
35,0,21.093927,-138.527359,943.477112,-30.193514,-618.517456,143.792252,85.561577,-113.421547,107.904808
36,0,20.598858,-140.354965,941.805847,-28.090857,-614.916382,137.831650,86.828629,-105.668190,107.995766
37,0,19.957415,-142.386292,940.347229,-26.189816,-611.130798,131.950806,88.254822,-98.330261,108.022888
38,0,19.163445,-144.592194,939.193726,-24.522280,-607.073120,126.405136,89.835999,-91.480637,107.932030
39,0,18.228682,-146.927277,938.422424,-23.065729,-602.552429,121.408890,91.569168,-85.198845,107.663139
40,0,17.178745,-149.333130,938.081055,-21.756861,-597.347290,117.124573,93.445457,-79.563332,107.179672
41,0,16.048241,-151.742828,938.176270,-20.517782,-591.282593,113.647301,95.446747,-74.640717,106.498932
42,0,14.875944,-154.086365,938.671997,-19.290178,-584.281860,110.993401,97.551682,-70.477921,105.707237
43,0,13.699798,-156.296249,939.493469,-18.064539,-576.382812,109.101059,99.750465,-67.101082,104.950897
44,0,12.551192,-158.311798,940.538513,-16.884983,-567.717834,107.846748,102.062782,-64.519951,104.408112
45,0,11.449042,-160.081772,941.693359,-15.821680,-558.471619,107.073891,104.547287,-62.737263,104.254807
46,0,10.395719,-161.565826,942.852295,-14.928054,-548.834351,106.624542,107.290321,-61.765938,104.635872
47,0,9.377192,-162.736130,943.937439,-14.213002,-538.967651,106.364220,110.370865,-61.656464,105.648201
48,0,8.368342,-163.579575,944.913147,-13.643943,-528.991333,106.193703,113.816032,-62.531441,107.342278
49,0,7.342057,-164.098999,945.792908,-13.170606,-518.986450,106.049171,117.569939,-64.613457,109.746674
50,0,6.279200,-164.312683,946.633179,-12.748645,-509.006561,105.895523,121.490486,-68.224838,112.899612
51,0,5.176043,-164.250702,947.516846,-12.350321,-499.086609,105.718987,125.371498,-73.741852,116.849258
52,0,4.046812,-163.948807,948.529175,-11.962519,-489.247528,105.521019,128.980179,-81.505630,121.596481
53,0,2.920804,-163.441132,949.733032,-11.579143,-479.495728,105.313644,132.101257,-91.720352,127.007423
54,0,1.835388,-162.753998,951.150330,-11.194643,-469.824036,105.114548,134.581024,-104.383209,132.766586
55,0,0.827498,-161.903061,952.756165,-10.802066,-460.214294,104.942085,136.360596,-119.277390,138.421997
56,0,-0.073062,-160.895508,954.485962,-10.395401,-450.642426,104.811058,137.486542,-136.026093,143.504211
57,0,-0.845749,-159.736298,956.255127,-9.973529,-441.084930,104.730827,138.094986,-154.179031,147.647324
58,0,-1.476466,-158.435486,957.981018,-9.542670,-431.523682,104.705376,138.376770,-173.298203,150.648575
59,0,-1.952886,-157.013596,959.601501,-9.115310,-421.948090,104.734200,138.537796,-193.023163,152.455963
60,0,-2.262788,-155.502426,961.083557,-8.705369,-412.353119,104.812836,138.765671,-213.108215,153.116333
61,0,-2.397974,-153.941376,962.421021,-8.321198,-402.734955,104.932526,139.205872,-233.429047,152.726944
