Trajectories
100
,,HW3-006:PELVIS_T,,,HW3-006:R_Foot_T,,,HW3-006:L_Foot_T,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,-64.272881,103.183655,970.383179,-147.728485,-382.975739,120.042625,33.899696,388.403778,101.213188
2,0,-64.602386,103.176781,969.096802,-147.319885,-373.014557,117.921997,34.517960,385.144470,107.069603
3,0,-65.204552,103.665741,967.239502,-146.514603,-359.091766,115.435219,35.433392,379.025269,114.961327
4,0,-66.088829,104.849472,965.109619,-145.362946,-342.438477,113.072891,36.505302,369.579590,123.826752
5,0,-67.206490,106.709312,963.209045,-144.061340,-324.260223,111.187386,37.469212,356.676056,132.559814
6,0,-68.464401,109.020210,962.128601,-142.834030,-305.306610,109.903809,38.000523,340.453461,140.332428
7,0,-69.729904,111.447289,962.414001,-141.816223,-285.926758,109.169601,37.830482,321.264130,146.654724
8,0,-70.850067,113.660675,964.436096,-141.026962,-266.262695,108.848656,36.869888,299.556305,151.373093
9,0,-71.702438,115.438225,968.289185,-140.417404,-246.382553,108.798874,35.253349,275.753662,154.613129
10,0,-72.246414,116.727997,973.746765,-139.928146,-226.333389,108.907135,33.266136,250.217438,156.646378
11,0,-72.536682,117.648926,980.305115,-139.515640,-206.157043,109.098221,31.222265,223.255630,157.742493
12,0,-72.690094,118.429558,987.311279,-139.155136,-185.899872,109.329384,29.385057,195.121445,158.085846
13,0,-72.830223,119.311340,994.135986,-138.830887,-165.626068,109.572334,27.937973,166.019363,157.773941
14,0,-73.041939,120.455994,1000.332947,-138.529922,-145.405640,109.802025,26.966852,136.147125,156.847778
15,0,-73.347649,121.893768,1005.723450,-138.251938,-125.271439,110.002968,26.458412,105.714470,155.327255
16,0,-73.708466,123.533409,1010.370728,-138.004059,-105.206024,110.174110,26.334557,74.895210,153.256134
17,0,-74.052719,125.220177,1014.468933,-137.765961,-85.174622,110.318481,26.496670,43.773918,150.729187
18,0,-74.311470,126.801788,1018.218872,-137.475647,-65.160683,110.435951,26.844158,12.355726,147.885483
19,0,-74.433365,128.170364,1021.750000,-137.074112,-45.181877,110.533043,27.270563,-19.373861,144.888794
20,0,-74.381538,129.278397,1025.095093,-136.554733,-25.276180,110.629738,27.676016,-51.420017,141.922318
21,0,-74.129158,130.135712,1028.198608,-135.960724,-5.468536,110.747810,28.005350,-83.800697,139.196198
22,0,-73.659386,130.791946,1030.939941,-135.352203,14.245356,110.895538,28.249563,-116.536247,136.937408
23,0,-72.968643,131.312683,1033.166870,-134.778046,33.892048,111.067848,28.384811,-149.582764,135.355469
24,0,-72.066620,131.757370,1034.729126,-134.270584,53.493874,111.256760,28.331671,-182.795029,134.621567
25,0,-70.970352,132.163803,1035.498657,-133.869705,73.021729,111.458405,27.976839,-215.964828,134.891525
26,0,-69.699753,132.545975,1035.378296,-133.632996,92.386040,111.673386,27.191328,-248.875656,136.351562
27,0,-68.278206,132.903381,1034.310059,-133.595352,111.503380,111.903290,25.838377,-281.288147,139.224548
28,0,-66.728043,133.229050,1032.280151,-133.734558,130.354797,112.148705,23.827282,-312.858276,143.705933
29,0,-65.055809,133.509293,1029.320312,-133.989075,148.970535,112.407280,21.175909,-343.089844,149.871674
30,0,-63.239075,133.723770,1025.502197,-134.296188,167.385437,112.668877,18.004244,-371.364441,157.603729
31,0,-61.226513,133.850937,1020.932556,-134.614258,185.613724,112.915222,14.478655,-397.010834,166.534317
32,0,-58.952240,133.874374,1015.753723,-134.920990,203.646591,113.126175,10.792717,-419.400085,176.015518
33,0,-56.359341,133.780914,1010.144958,-135.201309,221.456146,113.285355,7.209999,-438.045135,185.143356
34,0,-53.431591,133.549301,1004.310242,-135.447037,238.995422,113.378510,4.084023,-452.634827,192.855423
35,0,-50.228924,133.134460,998.449707,-135.669739,256.199799,113.383629,1.744719,-462.990479,198.103271
36,0,-46.905380,132.456711,992.725464,-135.913651,272.984680,113.268967,0.265263,-469.054535,200.081924
37,0,-43.689430,131.407822,987.239502,-136.251328,289.234619,113.000969,-0.704905,-471.005707,198.450836
38,0,-40.826958,129.881042,982.047302,-136.754974,304.804443,112.528969,-1.860169,-469.430359,193.448654
39,0,-38.504238,127.815681,977.218079,-137.471786,319.548615,111.750122,-3.914018,-465.373566,185.813965
40,0,-36.787113,125.235382,972.913879,-138.428589,333.356018,110.509850,-7.197488,-460.133911,176.508270
41,0,-35.617050,122.260376,969.425232,-139.638840,346.172211,108.652016,-11.424077,-454.801270,166.418167
42,0,-34.873661,119.077332,967.097717,-141.089249,358.006256,106.093613,-15.777967,-449.721649,156.240814
43,0,-34.459957,115.876076,966.162292,-142.733124,368.912567,102.917801,-19.271629,-444.294189,146.539642
44,0,-34.332623,112.811951,966.571899,-144.525421,378.925842,99.461555,-21.200260,-437.430603,137.789139
45,0,-34.445580,110.036880,967.949280,-146.482101,387.962006,96.320168,-21.488930,-428.322083,130.304428
46,0,-34.682995,107.749832,969.671753,-148.681000,395.741730,94.212463,-20.731731,-416.779053,124.173294
47,0,-34.878296,106.178040,971.069397,-151.164597,401.755585,93.772179,-19.847063,-403.034851,119.318329
48,0,-34.893559,105.487167,971.677734,-153.853424,405.263214,95.394531,-19.525375,-387.472076,115.599808
49,0,-34.656666,105.704292,971.441162,-156.581940,405.391876,99.166656,-19.877552,-370.502563,112.855736
50,0,-34.143192,106.705780,970.746521,-159.186768,401.360199,104.840942,-20.560776,-352.518066,110.917328
51,0,-33.372658,108.252762,970.259705,-161.522675,392.679993,111.894829,-21.173309,-333.850128,109.632248
52,0,-32.434811,110.047974,970.668335,-163.428040,379.228180,119.688942,-21.505131,-314.744598,108.871277
53,0,-31.496252,111.807167,972.465027,-164.734589,361.280457,127.589958,-21.534567,-295.351105,108.515854
54,0,-30.757147,113.333160,975.832031,-165.339447,339.520020,135.016068,-21.328909,-275.731781,108.445351
55,0,-30.372118,114.567787,980.621277,-165.279251,314.886078,141.505188,-20.962616,-255.901337,108.542725
56,0,-30.377102,115.597923,986.412292,-164.732193,288.303253,146.795349,-20.476562,-235.877609,108.714844
57,0,-30.677185,116.603531,992.633972,-163.936508,260.474487,150.831757,-19.882193,-215.698242,108.901169
58,0,-31.114851,117.763374,998.728333,-163.096664,231.806412,153.712418,-19.179102,-195.409302,109.070671
59,0,-31.559259,119.164307,1004.309753,-162.336639,202.457443,155.620804,-18.357618,-175.061691,109.225342
60,0,-31.942699,120.765526,1009.247925,-161.695419,172.465240,156.756348,-17.412657,-154.707703,109.393753
61,0,-32.243500,122.437035,1013.633606,-161.155121,141.855881,157.278198,-16.374062,-134.392044,109.605904
62,0,-32.457710,124.031670,1017.661072,-160.689819,110.680412,157.280472,-15.314082,-114.159805,109.871857
63,0,-32.582211,125.436546,1021.502625,-160.293137,79.024055,156.792007,-14.332490,-94.055901,110.171791
64,0,-32.613914,126.596733,1025.238037,-159.981705,47.008179,155.801071,-13.536944,-74.095917,110.468056
65,0,-32.559223,127.521263,1028.843018,-159.804565,14.758480,154.313126,-13.004045,-54.252575,110.745079
66,0,-32.439911,128.268234,1032.212158,-159.836060,-17.639568,152.405930,-12.736716,-34.478645,111.024338
67,0,-32.292500,128.916183,1035.193848,-160.136200,-50.167927,150.240265,-12.666904,-14.738010,111.328865
68,0,-32.165264,129.538406,1037.625732,-160.717178,-82.868576,148.037979,-12.695605,4.973782,111.652184
69,0,-32.111023,130.189072,1039.359131,-161.539948,-115.789948,146.061371,-12.720936,24.614634,111.970993
70,0,-32.176098,130.901794,1040.277466,-162.524750,-148.928253,144.591934,-12.648242,44.099350,112.277992
71,0,-32.390442,131.689911,1040.306274,-163.565231,-182.198929,143.909058,-12.409127,63.341335,112.593002
72,0,-32.764923,132.543671,1039.411743,-164.547714,-215.429108,144.294495,-11.987931,82.304375,112.941681
73,0,-33.297867,133.429825,1037.597778,-165.367783,-248.359070,146.039154,-11.427241,101.012375,113.326538
74,0,-33.987621,134.297440,1034.905640,-165.951859,-280.621216,149.396240,-10.800748,119.509979,113.718979
75,0,-34.844604,135.088486,1031.412598,-166.281403,-311.703064,154.495148,-10.171311,137.819443,114.076668
76,0,-35.898132,135.750732,1027.232300,-166.373688,-340.965546,161.265244,-9.563422,155.940308,114.362213
77,0,-37.195614,136.246964,1022.516968,-166.222763,-367.725983,169.390732,-8.962105,173.876984,114.548004
78,0,-38.788136,136.555328,1017.457031,-165.771194,-391.355927,178.302826,-8.327440,191.643539,114.616402
79,0,-40.702473,136.659256,1012.274048,-164.942154,-411.383026,187.206253,-7.611678,209.227692,114.569183
80,0,-42.914333,136.531677,1007.207397,-163.703705,-427.557495,195.148804,-6.773328,226.544739,114.439484
81,0,-45.334702,136.119583,1002.482056,-162.106522,-439.813507,201.153946,-5.785190,243.443710,114.270882
82,0,-47.816669,135.337799,998.257996,-160.232300,-448.149811,204.404633,-4.633562,259.773041,114.064972
83,0,-50.190929,134.077148,994.579529,-158.061401,-452.574310,204.422287,-3.309400,275.432465,113.748741
84,0,-52.316158,132.232147,991.358032,-155.374191,-453.222229,201.185608,-1.799442,290.373901,113.176720
85,0,-54.114788,129.763290,988.411926,-151.811096,-450.576813,195.150421,-0.086093,304.575653,112.150719
86,0,-55.580021,126.763062,985.552307,-147.099457,-445.598450,187.121582,1.855014,318.018402,110.456268
87,0,-56.754940,123.455154,982.666382,-141.317337,-439.594635,177.979004,4.073687,330.681519,107.925301
88,0,-57.693996,120.118111,979.770630,-135.007339,-433.795349,168.409164,6.654898,342.563995,104.535782
89,0,-58.424561,116.992203,977.007690,-129.025345,-428.783539,158.837311,9.685705,353.705322,100.536850
90,0,-58.927673,114.218307,974.569580,-124.186752,-424.135712,149.564514,13.194328,364.131378,96.535324
91,0,-59.153252,111.829300,972.584839,-120.925575,-418.673187,140.912659,17.101292,373.681122,93.434326
92,0,-59.065876,109.800766,971.040588,-119.167259,-411.227570,133.208618,21.191603,381.821136,92.196404
93,0,-58.693661,108.139816,969.775696,-118.443306,-401.239441,126.673996,25.135805,387.640137,93.551788
94,0,-58.146656,106.946320,968.544006,-118.142426,-388.772156,121.383209,28.638418,390.118866,97.760376
95,0,-57.584179,106.381798,967.133972,-117.773529,-374.220093,117.293190,31.638752,388.543121,104.478851
96,0,-57.148628,106.561882,965.497925,-117.122314,-358.074432,114.269791,34.318855,382.737793,112.847801
97,0,-56.912834,107.465179,963.818359,-116.234520,-340.788239,112.122162,36.885048,372.933319,121.829918
98,0,-56.866528,108.934326,962.479797,-115.274902,-322.696655,110.657112,39.363876,359.491302,130.554962
99,0,-56.928402,110.739693,961.973328,-114.380028,-304.012634,109.707779,41.580761,342.794708,138.421616
100,0,-56.967415,112.629135,962.767334,-113.595238,-284.870941,109.131714,43.290676,323.266266,145.039780
101,0,-56.840858,114.366394,965.170776,-112.901405,-265.365021,108.815125,44.346085,301.339630,150.232742
102,0,-56.453003,115.793457,969.231628,-112.267029,-245.575500,108.678841,44.791409,277.402557,154.078949
103,0,-55.797462,116.888870,974.704224,-111.676453,-225.585541,108.669937,44.837620,251.783844,156.831711
104,0,-54.950535,117.771606,981.093079,-111.130196,-205.468277,108.750549,44.765514,224.770538,158.746933
105,0,-54.029503,118.639275,987.778137,-110.634933,-185.270615,108.893036,44.841389,196.619553,159.984009
106,0,-53.142338,119.669395,994.191711,-110.200348,-165.017197,109.077477,45.276066,167.555862,160.614990
107,0,-52.348122,120.940170,999.975403,-109.830139,-144.739929,109.284950,46.195774,137.791077,160.653107
108,0,-51.646832,122.415817,1005.041138,-109.499619,-124.499489,109.492104,47.611416,107.572479,160.063354
109,0,-50.999386,123.987122,1009.511719,-109.152916,-104.358566,109.677765,49.435474,77.160324,158.800751
110,0,-50.356567,125.525772,1013.590942,-108.728638,-84.340569,109.832741,51.559753,46.692432,156.881760
111,0,-49.676857,126.928581,1017.442078,-108.181816,-64.428673,109.961220,53.903679,16.120476,154.420761
112,0,-48.928970,128.145874,1021.123047,-107.491211,-44.593414,110.080170,56.393116,-14.681075,151.605347
113,0,-48.084446,129.187424,1024.577148,-106.665771,-24.817526,110.215164,58.945656,-45.808010,148.658218
114,0,-47.106438,130.105789,1027.659790,-105.748032,-5.106503,110.381760,61.489754,-77.315346,145.814270
115,0,-45.944969,130.969208,1030.185059,-104.804840,14.522111,110.571625,63.968704,-109.206696,143.296875
116,0,-44.546745,131.836685,1031.980469,-103.915070,34.058350,110.768791,66.332024,-141.416946,141.302612
117,0,-42.872227,132.742767,1032.927124,-103.154274,53.498707,110.972900,68.540794,-173.847900,140.025360
118,0,-40.905365,133.692001,1032.978027,-102.570465,72.821556,111.199493,70.557831,-206.391937,139.681641
119,0,-38.650742,134.658936,1032.151123,-102.170181,91.971642,111.464478,72.313118,-238.886337,140.489731
120,0,-36.127060,135.595505,1030.509033,-101.917839,110.883133,111.769127,73.693321,-271.076721,142.646133
121,0,-33.362953,136.445557,1028.135498,-101.745995,129.517990,112.098511,74.579353,-302.621307,146.330246
122,0,-30.390125,137.159271,1025.119263,-101.590370,147.875778,112.436600,74.904831,-333.079773,151.682083
123,0,-27.231022,137.699905,1021.544678,-101.428253,165.980896,112.775917,74.688232,-361.891449,158.724136
124,0,-23.886677,138.042114,1017.494202,-101.283211,183.867554,113.109360,74.005936,-388.400452,167.269089
125,0,-20.335091,138.168854,1013.066406,-101.199165,201.561172,113.421265,72.946075,-411.945496,176.856689
