Trajectories
100
,,HW3-007:PELVIS_T,,,HW3-007:R_Foot_T,,,HW3-007:L_Foot_T,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,-47.525764,4.289210,1030.478882,-144.379807,2.620446,168.125061,51.923019,-315.133911,117.082642
2,0,-47.692265,4.744766,1031.633667,-143.319946,-7.955991,167.812088,51.977001,-309.060089,117.026886
3,0,-47.957172,5.405474,1033.104004,-141.983231,-22.554104,167.030792,52.059536,-300.832123,116.973289
4,0,-48.325371,6.239264,1034.651367,-140.596725,-39.830631,165.663727,52.166039,-291.312347,116.938065
5,0,-48.792137,7.206183,1036.066284,-139.366638,-58.532131,163.723465,52.283100,-281.283020,116.925133
6,0,-49.348000,8.268269,1037.237183,-138.424347,-77.913635,161.336868,52.399227,-271.200562,116.929115
7,0,-49.987488,9.393170,1038.149414,-137.834351,-97.667641,158.680817,52.509808,-261.239868,116.939888
8,0,-50.709175,10.552573,1038.852295,-137.623062,-117.703087,155.918320,52.611240,-251.419876,116.941734
9,0,-51.510323,11.718224,1039.421387,-137.785706,-137.969925,153.166580,52.701687,-241.697998,116.915688
10,0,-52.383640,12.862501,1039.928223,-138.261536,-158.395462,150.493759,52.790340,-232.011795,116.849617
11,0,-53.314770,13.962241,1040.419556,-138.937073,-178.896637,147.938492,52.893223,-222.302460,116.752159
12,0,-54.283497,15.003440,1040.905396,-139.703918,-199.400894,145.546234,53.009487,-212.545441,116.654854
13,0,-55.268055,15.985395,1041.362427,-140.498810,-219.848846,143.392258,53.112545,-202.759552,116.592125
14,0,-56.248295,16.920099,1041.750854,-141.294998,-240.181870,141.571747,53.175629,-192.972824,116.577744
15,0,-57.208847,17.825035,1042.029175,-142.087296,-260.325043,140.176727,53.200226,-183.187805,116.600441
16,0,-58.141102,18.716660,1042.162964,-142.878281,-280.190643,139.284515,53.216160,-173.386002,116.638916
17,0,-59.042000,19.607801,1042.133789,-143.661743,-299.698578,138.951508,53.254051,-163.555328,116.677635
18,0,-59.912437,20.503830,1041.942627,-144.412994,-318.789642,139.209137,53.313412,-153.707977,116.706757
19,0,-60.755562,21.398729,1041.608521,-145.087219,-337.420837,140.072266,53.362156,-143.861084,116.714958
20,0,-61.575359,22.276447,1041.161377,-145.631119,-355.541595,141.553192,53.372475,-134.008881,116.692169
21,0,-62.379059,23.115299,1040.627686,-146.000046,-373.070740,143.662994,53.349491,-124.144249,116.635521
22,0,-63.178963,23.892138,1040.021973,-146.165131,-389.896027,146.401367,53.321526,-114.286270,116.550171
23,0,-63.987480,24.588076,1039.346436,-146.112946,-405.884338,149.745712,53.316147,-104.465637,116.454178
24,0,-64.810730,25.192301,1038.597168,-145.843201,-420.889709,153.641434,53.352188,-94.713371,116.381424
25,0,-65.649200,25.700645,1037.768555,-145.369659,-434.759033,157.994659,53.428928,-85.059013,116.360703
26,0,-66.500191,26.110878,1036.853394,-144.726059,-447.341522,162.669037,53.514984,-75.513931,116.390312
27,0,-67.358330,26.417215,1035.846313,-143.964096,-458.504150,167.482742,53.576721,-66.063126,116.445312
28,0,-68.224648,26.612442,1034.753296,-143.134720,-468.146271,172.203537,53.612740,-56.676987,116.501648
29,0,-69.117371,26.696079,1033.593994,-142.276154,-476.204071,176.550125,53.641922,-47.330875,116.545883
30,0,-70.065758,26.673582,1032.395630,-141.432816,-482.635773,180.212524,53.675682,-38.019753,116.572754
31,0,-71.098923,26.549997,1031.185303,-140.671677,-487.397858,182.890900,53.713444,-28.759203,116.580315
32,0,-72.245827,26.330540,1029.984253,-140.053284,-490.437561,184.336258,53.754383,-19.579176,116.568199
33,0,-73.534744,26.020559,1028.799194,-139.582855,-491.715851,184.383514,53.809940,-10.515883,116.543068
34,0,-74.984566,25.618584,1027.616577,-139.200516,-491.252197,182.977142,53.907196,-1.601502,116.520096
35,0,-76.601105,25.115288,1026.408325,-138.820129,-489.173767,180.191803,54.074863,7.148079,116.510368
36,0,-78.378723,24.499834,1025.140015,-138.367981,-485.751709,176.240997,54.330406,15.736835,116.511459
