Trajectories
100
,,HW3-004:PELVIS_T,,,HW3-004:R_Foot_T,,,HW3-004:L_Foot_T,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,7.185369,-250.432343,1010.385742,-49.481796,-539.736450,111.695419,164.664459,-222.738922,159.554382
2,0,7.118426,-249.850784,1011.619934,-49.486736,-534.702271,111.704498,164.979233,-226.712372,160.321228
3,0,7.065354,-248.968567,1013.316650,-49.486454,-527.328369,111.723175,165.481659,-233.153442,161.266068
4,0,7.069069,-247.833466,1015.260681,-49.476154,-518.197571,111.753830,166.239029,-243.128036,162.262115
5,0,7.171925,-246.521652,1017.217163,-49.453983,-508.079224,111.796577,167.329468,-257.935822,163.228210
6,0,7.403957,-245.104202,1019.021851,-49.422268,-497.606964,111.848953,168.717606,-277.389191,164.058914
7,0,7.777690,-243.630844,1020.604126,-49.385490,-487.150818,111.906425,170.193344,-298.975830,164.525269
8,0,8.288340,-242.128189,1021.960266,-49.346294,-476.837616,111.964134,171.520920,-319.854614,164.346497
9,0,8.917190,-240.606857,1023.112549,-49.302204,-466.643921,112.018272,172.621567,-339.103912,163.364975
10,0,9.636381,-239.070038,1024.076538,-49.245243,-456.496826,112.066055,173.582291,-357.462524,161.607635
11,0,10.414223,-237.520630,1024.849731,-49.163956,-446.345123,112.104858,174.559143,-375.878662,159.220901
12,0,11.220322,-235.964676,1025.414551,-49.047565,-436.188293,112.131638,175.701614,-394.814575,156.394135
13,0,12.029994,-234.411758,1025.749756,-48.891434,-426.066620,112.144165,177.112823,-414.308655,153.311264
14,0,12.827806,-232.873810,1025.841064,-48.701309,-416.028595,112.142799,178.831940,-434.220795,150.125824
15,0,13.610104,-231.363281,1025.688354,-48.492138,-406.100098,112.131157,180.837128,-454.408752,146.957138
16,0,14.385599,-229.891907,1025.307495,-48.281521,-396.273010,112.114395,183.065872,-474.791534,143.900909
17,0,15.172688,-228.470673,1024.728027,-48.083435,-386.514771,112.097313,185.442398,-495.340057,141.045441
18,0,15.994133,-227.110336,1023.989807,-47.907269,-376.786865,112.083534,187.898102,-516.044495,138.488419
19,0,16.871740,-225.822784,1023.135803,-47.761028,-367.058533,112.075943,190.375565,-536.886230,136.350647
20,0,17.823282,-224.620926,1022.204895,-47.653473,-357.311432,112.077667,192.818451,-557.818542,134.782532
21,0,18.861622,-223.517899,1021.224854,-47.591007,-347.537720,112.092262,195.158371,-578.750610,133.958328
22,0,19.994888,-222.525940,1020.204895,-47.570320,-337.739441,112.122681,197.312210,-599.530518,134.055145
23,0,21.227188,-221.655746,1019.133911,-47.572891,-327.928467,112.169258,199.192932,-619.931946,135.218124
24,0,22.559814,-220.916428,1017.982727,-47.567795,-318.126343,112.228668,200.730820,-639.657593,137.518906
25,0,23.993000,-220.315063,1016.713257,-47.523708,-308.360443,112.294907,201.895020,-658.365295,140.918549
26,0,25.527813,-219.855133,1015.290710,-47.423542,-298.657898,112.362213,202.706116,-675.711548,145.247894
27,0,27.167435,-219.534225,1013.695007,-47.272873,-289.042328,112.427773,203.233566,-691.394409,150.211777
28,0,28.916784,-219.342285,1011.930115,-47.097534,-279.534912,112.492416,203.580048,-705.175232,155.414459
29,0,30.779758,-219.261887,1010.026550,-46.931973,-270.157745,112.559227,203.858704,-716.870667,160.397079
30,0,32.754665,-219.271530,1008.036377,-46.803226,-260.937317,112.631042,204.168289,-726.327820,164.681778
31,0,34.829933,-219.352676,1006.024109,-46.716625,-251.903412,112.708939,204.570877,-733.409912,167.821930
32,0,36.982666,-219.498154,1004.053223,-46.650112,-243.083572,112.792763,205.076630,-738.010437,169.458786
33,0,39.182335,-219.719543,1002.172974,-46.563019,-234.493637,112.883911,205.639648,-740.097473,169.378693
34,0,41.399879,-220.049301,1000.409363,-46.419388,-226.129761,112.988800,206.164169,-739.770020,167.557678
35,0,43.619606,-220.535690,998.763672,-46.215519,-217.968338,113.119621,206.524506,-737.304321,164.174072
36,0,45.848602,-221.230606,997.219910,-45.994339,-209.979233,113.290138,206.602844,-733.167114,159.572632
37,0,48.118320,-222.174591,995.762146,-45.834160,-202.148148,113.507332,206.340973,-727.973511,154.182587
38,0,50.476284,-223.384918,994.395203,-45.817043,-194.497528,113.763222,205.785004,-722.377869,148.418594
39,0,52.970375,-224.851547,993.159790,-45.997757,-187.093979,114.029785,205.095322,-716.913391,142.609039
40,0,55.631927,-226.541336,992.135376,-46.392879,-180.040024,114.256203,204.506073,-711.843567,136.982910
41,0,58.464840,-228.406982,991.427673,-46.991421,-173.455551,114.367393,204.243729,-707.099121,131.707397
42,0,61.445755,-230.394989,991.142334,-47.771610,-167.457138,114.267906,204.436951,-702.344055,126.933990
43,0,64.535034,-232.450073,991.355957,-48.708157,-162.139816,113.858849,205.061005,-697.138000,122.808525
44,0,67.693146,-234.515823,992.090088,-49.767170,-157.561325,113.070900,205.947433,-691.115479,119.439453
45,0,70.894600,-236.534958,993.298645,-50.899853,-153.727097,111.905396,206.854584,-684.103760,116.855850
46,0,74.133400,-238.450592,994.871094,-52.047768,-150.580338,110.466339,207.559982,-676.147888,114.993126
47,0,77.418472,-240.209854,996.653381,-53.160927,-148.006760,108.966202,207.927811,-667.454895,113.716972
48,0,80.762245,-241.768326,998.480042,-54.215614,-145.862808,107.695198,207.926514,-658.299500,112.868896
49,0,84.167870,-243.093918,1000.208496,-55.217041,-144.022354,106.958076,207.607391,-648.931396,112.307297
50,0,87.619789,-244.168274,1001.746033,-56.184471,-142.425629,106.999947,207.071899,-639.514282,111.928520
51,0,91.080566,-244.985703,1003.061157,-57.129620,-141.110184,107.954819,206.445435,-630.107849,111.666664
