Trajectories
100
,,HW3-005:PELVIS_T,,,HW3-005:R_Foot_T,,,HW3-005:L_Foot_T,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,38.995831,-46.062263,938.810303,-64.219315,-86.229507,105.908150,122.698761,-412.726105,108.836937
2,0,40.415131,-47.058147,938.941528,-64.529053,-84.598831,106.079994,122.583527,-409.599976,108.734177
3,0,42.337830,-48.378475,939.192200,-64.935265,-82.546394,106.320358,122.442627,-405.379150,108.634300
4,0,44.562759,-49.857613,939.586121,-65.378578,-80.401848,106.600166,122.307556,-400.510040,108.557930
5,0,46.903053,-51.340042,940.126343,-65.808289,-78.445999,106.879456,122.212639,-395.390045,108.503510
6,0,49.235870,-52.720856,940.791626,-66.204300,-76.834137,107.112885,122.185020,-390.243347,108.461449
7,0,51.494286,-53.939457,941.539673,-66.575333,-75.612473,107.254570,122.240181,-385.147675,108.432686
8,0,53.650200,-54.962826,942.317505,-66.946655,-74.770416,107.278511,122.378021,-380.100647,108.424667
9,0,55.694767,-55.773594,943.070557,-67.345535,-74.289101,107.210007,122.574249,-375.075745,108.434662
10,0,57.620483,-56.365372,943.746704,-67.784851,-74.152824,107.124847,122.783470,-370.054871,108.445671
11,0,59.416958,-56.741501,944.297546,-68.252777,-74.330933,107.108185,122.960686,-365.038300,108.439522
12,0,61.075928,-56.913418,944.682556,-68.719131,-74.775177,107.229973,123.078903,-360.037964,108.407730
13,0,62.594414,-56.897934,944.878357,-69.145264,-75.438080,107.557045,123.132851,-355.064270,108.352333
14,0,63.973824,-56.714352,944.889282,-69.483452,-76.284683,108.170723,123.137047,-350.119568,108.284470
15,0,65.217857,-56.383350,944.752808,-69.686607,-77.307915,109.183243,123.117790,-345.198822,108.221985
16,0,66.332008,-55.928726,944.533875,-69.737144,-78.569221,110.755516,123.097908,-340.289612,108.177902
17,0,67.322838,-55.378410,944.308716,-69.656845,-80.242218,113.082794,123.085930,-335.369781,108.149384
18,0,68.196869,-54.760548,944.143738,-69.472153,-82.620834,116.306168,123.079445,-330.420502,108.127411
19,0,68.960686,-54.097294,944.080933,-69.161522,-86.058540,120.364182,123.075417,-325.441772,108.112930
20,0,69.621162,-53.403004,944.133484,-68.635704,-90.837250,124.888641,123.073624,-320.445526,108.113968
21,0,70.187965,-52.687321,944.290649,-67.791786,-97.056900,129.273712,123.074890,-315.441345,108.136475
22,0,70.678253,-51.958416,944.531860,-66.606918,-104.644241,132.915070,123.080849,-310.435333,108.185219
23,0,71.115334,-51.224922,944.838501,-65.178726,-113.446510,135.446686,123.092827,-305.429047,108.261986
24,0,71.519951,-50.496174,945.200195,-63.682468,-123.309761,136.815445,123.107719,-300.414032,108.356094
25,0,71.902283,-49.779762,945.612244,-62.295647,-134.113235,137.188263,123.116249,-295.378967,108.447838
26,0,72.260025,-49.078579,946.070435,-61.155769,-145.774155,136.800354,123.108101,-290.324432,108.522629
27,0,72.582275,-48.391552,946.565796,-60.377583,-158.219803,135.849518,123.080673,-285.258911,108.568947
28,0,72.854889,-47.717453,947.080750,-60.078674,-171.360565,134.464798,123.046501,-280.183258,108.569183
29,0,73.062691,-47.056999,947.589050,-60.361351,-185.103790,132.719391,123.025696,-275.090332,108.508553
30,0,73.188675,-46.412354,948.060913,-61.285950,-199.376068,130.656281,123.019638,-269.985352,108.396408
31,0,73.213531,-45.787918,948.473389,-62.877796,-214.117798,128.314636,123.003616,-264.898010,108.271667
32,0,73.117210,-45.192062,948.820618,-65.144646,-229.268478,125.750259,122.956993,-259.859070,108.175812
