Trajectories
100
,,HW3-003:PELVIS_T,,,HW3-003:R_Foot_T,,,HW3-003:L_Foot_T,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,-14.465672,363.840363,1044.645142,-67.919655,189.241577,112.703979,80.363792,156.680862,149.102890
2,0,-13.433232,363.803223,1045.128784,-67.207451,201.886292,112.358696,81.948799,133.746140,147.639832
3,0,-11.983954,363.766968,1045.455444,-66.249741,218.774643,111.889641,84.240013,102.695724,145.866898
4,0,-10.208268,363.733185,1045.355591,-65.163055,237.936035,111.382141,87.054153,66.755646,144.144974
5,0,-8.178660,363.682343,1044.648682,-64.137512,257.634949,110.971794,90.175682,28.805264,142.828705
6,0,-5.923428,363.568420,1043.293701,-63.345066,276.954559,110.753311,93.476738,-9.479281,142.250320
7,0,-3.440811,363.319427,1041.365967,-62.804623,295.709595,110.703453,96.950050,-47.330429,142.768906
8,0,-0.722168,362.842957,1039.003052,-62.378246,314.112030,110.713600,100.622078,-84.291992,144.806900
9,0,2.234567,362.041138,1036.344971,-61.962154,332.352753,110.716682,104.433464,-119.761383,148.842087
10,0,5.423990,360.830109,1033.494141,-61.610596,350.380768,110.740150,108.208458,-152.814865,155.289062
11,0,8.831471,359.163757,1030.506104,-61.416744,368.057373,110.812981,111.670784,-182.316315,164.243988
12,0,12.424105,357.065643,1027.408813,-61.421200,385.303131,110.921051,114.467125,-207.197769,175.193695
13,0,16.145668,354.643768,1024.226318,-61.635086,402.102325,111.045158,116.308403,-226.717072,186.871277
14,0,19.920641,352.048737,1020.993347,-62.035301,418.524597,111.157455,117.171341,-240.546204,197.395981
15,0,23.655796,349.402069,1017.752747,-62.588722,434.671204,111.201416,117.303070,-248.725769,204.725952
16,0,27.234190,346.757538,1014.536743,-63.295387,450.587524,111.095062,116.978310,-251.619965,207.323212
17,0,30.517740,344.106689,1011.343933,-64.184883,466.247284,110.757004,116.265366,-249.930695,204.751648
18,0,33.380161,341.406555,1008.140320,-65.309639,481.513123,110.130554,115.024727,-244.760056,197.836884
19,0,35.761887,338.619171,1004.908325,-66.739548,496.084656,109.173599,113.094810,-237.603470,188.216904
20,0,37.705700,335.748901,1001.719116,-68.520592,509.589325,107.841507,110.491966,-230.032471,177.524521
21,0,39.335991,332.848328,998.763733,-70.613350,521.786194,106.127937,107.468788,-223.075897,166.781143
22,0,40.786304,329.995697,996.311279,-72.892303,532.613464,104.191422,104.374260,-216.762985,156.424942
23,0,42.125900,327.285187,994.625427,-75.239342,542.010498,102.443336,101.463737,-210.259399,146.726212
24,0,43.327919,324.849609,993.881104,-77.630547,549.716125,101.434547,98.839600,-202.459686,138.041489
25,0,44.280647,322.871521,994.111389,-80.096840,555.191895,101.612747,96.516449,-192.515533,130.778030
26,0,44.825417,321.532837,995.194702,-82.596146,557.712036,103.181450,94.533310,-180.045776,125.246704
27,0,44.814770,320.926971,996.890198,-84.942978,556.547729,106.157753,93.046471,-165.153183,121.498955
28,0,44.190109,321.030060,998.923767,-86.826889,551.099487,110.510231,92.296478,-148.310028,119.260170
29,0,43.043674,321.750122,1001.093628,-87.841789,540.991638,116.142899,92.447769,-130.110504,118.064262
30,0,41.610012,322.964264,1003.339661,-87.548416,526.255127,122.663521,93.455788,-111.051590,117.471611
31,0,40.178230,324.515686,1005.745789,-85.651131,507.459045,129.290680,95.045097,-91.476082,117.191444
32,0,38.975353,326.219543,1008.486023,-82.202202,485.520966,135.192230,96.796509,-71.609383,117.076988
33,0,38.093662,327.893860,1011.737915,-77.635651,461.293213,139.923752,98.334290,-51.591965,117.050278
34,0,37.499134,329.401581,1015.593506,-72.574524,435.278015,143.507111,99.487083,-31.500555,117.041206
35,0,37.090328,330.688751,1020.003540,-67.556953,407.660767,146.212997,100.291611,-11.384750,116.994934
36,0,36.753593,331.797089,1024.777710,-62.872128,378.560303,148.354019,100.891861,8.692202,116.899742
37,0,36.392708,332.824493,1029.640137,-58.592445,348.222717,150.181839,101.425179,28.650444,116.775337
38,0,35.941502,333.855499,1034.312256,-54.716175,317.010620,151.832428,101.936607,48.421062,116.641342
39,0,35.368900,334.924286,1038.583374,-51.261425,285.276062,153.294495,102.373276,67.957542,116.500328
40,0,34.676971,336.020020,1042.342896,-48.269882,253.254868,154.419678,102.661308,87.242302,116.336472
41,0,33.888718,337.106567,1045.568970,-45.790787,221.049332,155.001556,102.784439,106.309738,116.123634
42,0,33.030380,338.143402,1048.282959,-43.890156,188.667404,154.911926,102.781044,125.236435,115.837746
43,0,32.118660,339.101685,1050.506958,-42.653442,156.070389,154.201645,102.693161,144.108643,115.477798
44,0,31.151209,339.968750,1052.239624,-42.134472,123.246513,153.081024,102.555344,163.019577,115.082695
45,0,30.102293,340.748108,1053.450928,-42.293198,90.269775,151.826187,102.382530,182.011520,114.689964
46,0,28.931328,341.455261,1054.092163,-43.015121,57.274204,150.717590,102.121452,200.993484,114.275467
47,0,27.596148,342.108093,1054.115967,-44.195633,24.386976,150.036957,101.681198,219.856583,113.804924
48,0,26.061695,342.714264,1053.494507,-45.787075,-8.290047,150.085190,101.054825,238.666687,113.339439
49,0,24.304508,343.260864,1052.222656,-47.771057,-40.638115,151.198502,100.342316,257.593689,112.991890
50,0,22.313744,343.708313,1050.314941,-50.088928,-72.458122,153.732025,99.636635,276.677887,112.775536
51,0,20.093237,343.993835,1047.803345,-52.595947,-103.432190,157.975479,98.969910,295.790466,112.586311
52,0,17.667463,344.050568,1044.737915,-55.104439,-133.109512,164.046341,98.371262,314.791992,112.330513
53,0,15.085417,343.826874,1041.191895,-57.478664,-160.900269,171.825821,97.900177,333.629822,112.000076
54,0,12.417163,343.292236,1037.272461,-59.667477,-186.138046,180.911911,97.626251,352.307526,111.644272
55,0,9.743593,342.434845,1033.118042,-61.650108,-208.192886,190.565720,97.613686,370.828308,111.324989
56,0,7.142735,341.260925,1028.883667,-63.370480,-226.508453,199.708954,97.915230,389.165314,111.094444
57,0,4.677780,339.795624,1024.713623,-64.695518,-240.582199,207.040146,98.561432,407.254211,110.982483
58,0,2.392195,338.081757,1020.696533,-65.396912,-250.035706,211.289413,99.551781,424.998169,110.984459
59,0,0.314764,336.169739,1016.833435,-65.194359,-254.817245,211.567474,100.856445,442.285461,111.055641
60,0,-1.525383,334.101227,1013.051147,-63.860268,-255.390198,207.692932,102.424080,459.016602,111.116882
61,0,-3.085368,331.896332,1009.259583,-61.313160,-252.735138,200.307648,104.190872,475.121307,111.067337
62,0,-4.316834,329.558594,1005.431030,-57.671391,-248.143448,190.617798,106.094383,490.551453,110.812088
63,0,-5.193927,327.098816,1001.669983,-53.297680,-242.846970,179.867889,108.085129,505.243286,110.307961
64,0,-5.738307,324.553436,998.228271,-48.775921,-237.564178,168.928909,110.119919,519.060547,109.592407
65,0,-6.023705,321.975372,995.444946,-44.725185,-232.239288,158.278076,112.161484,531.768921,108.778175
66,0,-6.149242,319.425079,993.638672,-41.536095,-226.240356,148.233627,114.214027,543.090637,108.038055
67,0,-6.186742,316.993469,992.995850,-39.219524,-218.832230,139.124954,116.359016,552.787598,107.570076
68,0,-6.134233,314.835297,993.487427,-37.461964,-209.450806,131.299927,118.730171,560.667175,107.534264
69,0,-5.909470,313.162231,994.850525,-35.866032,-197.695679,125.045372,121.396629,566.490784,108.037643
70,0,-5.393431,312.184906,996.659668,-34.242439,-183.399826,120.474190,124.204712,569.839966,109.239243
71,0,-4.505256,312.033569,998.478149,-32.727470,-166.837616,117.451126,126.725746,569.995850,111.497353
72,0,-3.271396,312.710144,1000.024536,-31.619444,-148.698303,115.651764,128.394943,565.961060,115.338982
73,0,-1.847086,314.094727,1001.275513,-31.109730,-129.728775,114.701714,128.747482,556.823853,121.083855
74,0,-0.463558,315.977112,1002.461182,-31.162504,-110.408241,114.263870,127.626656,542.377441,128.360519
75,0,0.668196,318.092010,1003.954041,-31.589489,-90.929306,114.073219,125.292168,523.396851,136.085663
76,0,1.430871,320.178802,1006.100647,-32.177185,-71.353745,113.960999,122.350647,501.189636,143.040924
77,0,1.824468,322.057861,1009.073730,-32.766750,-51.702236,113.851746,119.508072,476.870544,148.492889
