Trajectories
100
,,HW3-010:PELVIS_T,,,HW3-010:R_Foot_T,,,HW3-010:L_Foot_T,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,-35.101131,-105.899475,966.623962,-145.372116,31.029949,114.324097,13.013337,-475.088318,105.961998
2,0,-34.203754,-105.579742,967.353271,-146.552597,29.555710,116.611839,13.213980,-468.920013,105.874519
3,0,-32.952065,-105.015999,968.348511,-148.425385,26.581161,120.256905,13.490109,-460.575226,105.772064
4,0,-31.463280,-104.180260,969.504333,-150.841263,21.775406,125.108078,13.809896,-450.932343,105.672241
5,0,-29.868610,-103.070709,970.718140,-153.492203,15.054354,130.698761,14.141491,-440.778564,105.586594
6,0,-28.282030,-101.700729,971.927002,-156.043365,6.556426,136.393509,14.463886,-430.564056,105.519669
7,0,-26.796824,-100.090813,973.115234,-158.240585,-3.448831,141.599609,14.764622,-420.453278,105.471611
8,0,-25.485800,-98.266769,974.302063,-159.967239,-14.685874,145.913559,15.035144,-410.454834,105.441536
9,0,-24.399662,-96.259933,975.519714,-161.234955,-26.956083,149.147980,15.269155,-400.525299,105.429802
10,0,-23.563583,-94.103020,976.791260,-162.118256,-40.141949,151.276825,15.462081,-390.620941,105.437531
11,0,-22.973827,-91.824471,978.116272,-162.694824,-54.182861,152.365936,15.609292,-380.715454,105.465401
12,0,-22.600513,-89.445679,979.467102,-163.018158,-69.054329,152.525681,15.704261,-370.801331,105.513565
13,0,-22.398951,-86.980659,980.794800,-163.116180,-84.748795,151.881989,15.741573,-360.884338,105.581238
14,0,-22.323914,-84.437431,982.040833,-163.007446,-101.259232,150.561279,15.725067,-350.973236,105.665802
15,0,-22.340946,-81.819374,983.153809,-162.717148,-118.565170,148.687149,15.671974,-341.069397,105.762924
16,0,-22.431381,-79.127136,984.102661,-162.282257,-136.620987,146.381470,15.606176,-331.165558,105.866188
17,0,-22.591558,-76.362701,984.880859,-161.749573,-155.348282,143.757828,15.550656,-321.252106,105.968246
18,0,-22.828878,-73.534653,985.502319,-161.168930,-174.639481,140.912277,15.529426,-311.321686,106.064682
19,0,-23.154247,-70.660561,985.991699,-160.593094,-194.373215,137.926605,15.566878,-301.369476,106.154533
20,0,-23.572815,-67.765274,986.372925,-160.084167,-214.438614,134.881943,15.673686,-291.397736,106.236252
21,0,-24.080561,-64.875732,986.664612,-159.699036,-234.771194,131.858643,15.836172,-281.419128,106.307503
