Trajectories
100
,,HW3-010:PELVIS_T,,,HW3-010:R_Foot_T,,,HW3-010:L_Foot_T,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,-92.600410,15.650507,968.413208,-141.260696,34.015152,107.829384,25.758495,-278.751068,136.869385
2,0,-93.878807,13.103631,976.016846,-141.582336,49.600685,108.754227,27.813103,-303.193054,137.584564
3,0,-95.166634,10.209438,983.772339,-141.740967,63.800415,109.496750,29.580723,-327.252380,139.479568
4,0,-96.175819,7.071018,991.514954,-141.881317,76.674187,109.800179,31.441368,-350.245422,142.482529
5,0,-96.668274,3.630135,999.144165,-142.119217,89.290077,109.212868,33.447025,-371.617188,146.661469
6,0,-96.692245,0.138004,1006.616333,-142.691650,101.524651,108.647377,35.313564,-391.163544,151.967957
7,0,-96.098839,-3.421824,1013.848755,-143.394974,113.589844,108.377075,37.465355,-408.286804,157.569138
8,0,-94.670326,-6.849669,1020.743713,-144.602585,125.815765,108.535820,39.150555,-422.730042,163.323166
9,0,-92.720192,-10.166110,1027.203857,-145.870407,137.784378,108.862534,40.333469,-433.820465,169.196716
10,0,-90.306732,-13.124256,1033.007935,-147.259064,148.942154,110.710945,40.443741,-441.832306,174.021011
11,0,-87.693848,-15.562459,1037.831299,-147.741226,160.941574,113.517654,39.922417,-446.368774,177.404770
12,0,-85.283569,-17.187887,1041.318726,-148.495667,171.685852,117.002312,39.196304,-447.534912,178.281204
13,0,-82.963966,-17.981735,1043.197754,-147.789429,183.085983,120.003380,38.291882,-445.186340,176.357117
14,0,-80.909653,-18.094759,1043.208740,-147.077286,192.482681,124.328697,36.719357,-439.525330,171.686432
15,0,-79.234840,-17.643234,1041.310547,-145.343872,200.184509,129.244568,34.608734,-430.835449,164.873520
16,0,-77.858398,-17.009296,1037.463501,-143.053070,205.966064,133.339996,32.010990,-419.578522,156.742142
17,0,-76.526314,-16.102613,1031.972412,-140.933701,210.192291,136.696838,28.847649,-408.398743,147.909912
18,0,-75.223244,-15.149911,1025.039429,-139.408371,212.271301,139.830887,26.037310,-397.296173,138.833267
19,0,-73.676376,-13.972114,1016.843933,-138.569824,212.248535,143.021378,22.525810,-388.425842,128.795715
20,0,-72.008743,-12.550477,1007.596985,-138.241516,210.085327,146.245514,19.725193,-380.076508,119.493782
21,0,-70.490440,-10.490736,997.734314,-138.238205,205.723755,149.222946,17.713511,-368.478516,112.688232
22,0,-69.387253,-6.972882,987.992920,-138.437973,199.073410,151.808243,15.835158,-354.167664,108.419289
23,0,-68.514755,-1.378369,978.617004,-138.596695,190.044113,153.972580,14.104029,-337.317780,106.466629
24,0,-67.065514,5.092459,969.236633,-138.547623,178.718399,155.816620,13.459489,-318.556061,106.025337
25,0,-65.708145,10.809311,959.837891,-138.401978,165.075378,156.738632,14.478747,-299.277618,105.493477
26,0,-65.449127,15.357787,951.051514,-138.304459,149.781586,157.654037,15.339698,-279.873260,105.114098
27,0,-65.967484,19.048800,942.979919,-138.440781,132.362991,157.673553,15.675797,-260.266052,104.951302
28,0,-66.061440,22.701529,935.810547,-138.857986,113.438034,157.269836,16.061892,-240.932602,104.664009
29,0,-64.922058,26.787840,929.997009,-139.155609,93.094093,156.404037,16.625584,-221.969650,104.524933
30,0,-62.409733,31.069117,925.712402,-140.561447,70.998535,155.006821,16.606077,-202.518173,104.327545
31,0,-59.073952,35.159901,922.557373,-141.684311,48.011936,153.824844,16.811079,-183.021988,104.071007
32,0,-55.760868,38.810040,920.204346,-142.563217,24.181259,152.410248,16.926720,-163.457138,103.506653
33,0,-53.069103,41.960945,918.614014,-143.397812,-0.546932,150.260849,17.484283,-143.752197,103.656029
34,0,-51.270084,44.787441,917.916748,-143.655731,-25.669037,147.946915,17.475262,-124.130836,103.233429
35,0,-50.214092,47.340977,918.294922,-143.562424,-50.974075,145.005066,18.040539,-104.943916,103.119896
36,0,-49.633251,49.686111,919.674805,-144.142624,-76.500313,142.337234,18.369236,-85.733116,103.042908
