Trajectories
100
,,HW3-006:PELVIS_T,,,HW3-006:R_Foot_T,,,HW3-006:L_Foot_T,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,-14.259024,-107.061600,1009.955994,-125.361412,-439.910370,110.719894,73.158745,-104.256348,115.651093
2,0,-15.693532,-107.091606,1010.030273,-125.286293,-436.905029,110.557312,74.112732,-104.466064,116.050209
3,0,-17.501699,-107.069206,1010.079285,-125.218002,-432.838928,110.350945,75.443909,-104.909195,116.751884
4,0,-19.415974,-106.947945,1010.072693,-125.179169,-428.142517,110.130531,76.985718,-105.664902,117.794304
5,0,-21.232561,-106.690536,1010.001770,-125.173019,-423.201233,109.919296,78.524269,-106.790245,119.189476
6,0,-22.866497,-106.275757,1009.877197,-125.181076,-418.232025,109.730125,79.867004,-108.310333,120.941612
7,0,-24.324585,-105.700539,1009.720459,-125.174820,-413.308868,109.571892,80.886818,-110.212021,123.064980
8,0,-25.659611,-104.977264,1009.560364,-125.129341,-408.429321,109.453186,81.540459,-112.441330,125.591156
9,0,-26.929335,-104.126701,1009.431824,-125.030876,-403.566864,109.378586,81.858528,-114.914696,128.548157
10,0,-28.170675,-103.172035,1009.369507,-124.878220,-398.696075,109.343216,81.910202,-117.561935,131.916199
11,0,-29.393782,-102.135620,1009.396423,-124.681763,-393.801422,109.333878,81.763786,-120.419830,135.624588
12,0,-30.589760,-101.035492,1009.513977,-124.459946,-388.880981,109.336472,81.469856,-123.725418,139.636658
13,0,-31.741585,-99.882980,1009.705444,-124.234154,-383.943115,109.341660,81.056366,-127.867523,144.017410
14,0,-32.831955,-98.686295,1009.951233,-124.025299,-378.996002,109.345749,80.520462,-133.186798,148.828430
15,0,-33.847179,-97.457298,1010.243408,-123.851662,-374.039276,109.349556,79.836563,-139.814117,153.914200
16,0,-34.778862,-96.212677,1010.590698,-123.725517,-369.064911,109.356117,78.981972,-147.639191,158.839508
17,0,-35.625694,-94.967682,1011.012085,-123.649246,-364.066925,109.367767,77.948723,-156.345444,163.062729
18,0,-36.395664,-93.730453,1011.522278,-123.614510,-359.048676,109.384109,76.751877,-165.528015,166.164154
19,0,-37.104065,-92.501175,1012.117004,-123.606438,-354.021606,109.402016,75.456413,-174.920120,167.964935
20,0,-37.763874,-91.274513,1012.773499,-123.611435,-348.998505,109.415955,74.168976,-184.522095,168.511948
21,0,-38.374363,-90.043976,1013.460876,-123.622810,-343.987183,109.419960,72.969543,-194.482391,167.989502
22,0,-38.917870,-88.806892,1014.148499,-123.640121,-338.988129,109.411201,71.862900,-204.927383,166.643814
23,0,-39.371254,-87.563919,1014.809509,-123.664948,-333.995819,109.392387,70.792366,-215.921722,164.736267
24,0,-39.722946,-86.314796,1015.425659,-123.697586,-329.003082,109.369339,69.680397,-227.489120,162.483582
25,0,-39.976391,-85.059174,1015.991577,-123.735382,-324.005554,109.345551,68.470490,-239.610641,159.998901
26,0,-40.140007,-83.800453,1016.513733,-123.770752,-319.003845,109.321564,67.157173,-252.224152,157.287079
27,0,-40.218452,-82.545143,1017.003296,-123.789780,-314.005371,109.299347,65.788528,-265.244263,154.296906
28,0,-40.214333,-81.299538,1017.467285,-123.774742,-309.021820,109.285416,64.437103,-278.590790,150.995529
29,0,-40.137371,-80.067490,1017.902344,-123.714417,-304.057343,109.287682,63.158371,-292.205933,147.424454
30,0,-40.008366,-78.850632,1018.301697,-123.612885,-299.098755,109.308136,61.967068,-306.050690,143.701691
31,0,-39.851486,-77.653244,1018.663391,-123.480904,-294.131775,109.339012,60.830994,-320.102264,139.978195
32,0,-39.685318,-76.487572,1018.995056,-123.321457,-289.161591,109.366783,59.675320,-334.357849,136.391434
33,0,-39.523350,-75.368301,1019.308228,-123.131386,-284.205048,109.382141,58.403202,-348.821136,133.041061
34,0,-39.378525,-74.301727,1019.611145,-122.913261,-279.268127,109.386269,56.921005,-363.482635,129.991150
35,0,-39.261532,-73.286766,1019.906616,-122.683098,-274.333618,109.388588,55.150703,-378.316345,127.289711
36,0,-39.173927,-72.323792,1020.192749,-122.467644,-269.367035,109.401192,53.029400,-393.283630,124.990486
37,0,-39.103882,-71.418488,1020.464783,-122.288147,-264.342468,109.431534,50.504517,-408.330658,123.161964
38,0,-39.031025,-70.581253,1020.717834,-122.140404,-259.272736,109.475563,47.533073,-423.375854,121.881493
39,0,-38.938381,-69.824539,1020.947327,-121.997223,-254.202667,109.520477,44.092896,-438.297363,121.222969
40,0,-38.817974,-69.158096,1021.148071,-121.833336,-249.166473,109.555435,40.209560,-452.930420,121.247459
41,0,-38.663681,-68.585083,1021.314270,-121.641304,-244.163116,109.577644,35.989101,-467.071869,121.990364
42,0,-38.462185,-68.100830,1021.438477,-121.429771,-239.171448,109.592339,31.622206,-480.482635,123.437149
43,0,-38.194408,-67.694473,1021.507507,-121.214874,-234.172256,109.609421,27.326269,-492.900787,125.517876
44,0,-37.845745,-67.353432,1021.502380,-121.009361,-229.156830,109.637421,23.259081,-504.077423,128.138153
45,0,-37.413204,-67.068031,1021.403076,-120.816505,-224.126114,109.679031,19.490297,-513.804932,131.198364
46,0,-36.902306,-66.832260,1021.197449,-120.633865,-219.086014,109.730080,16.057024,-521.916992,134.568008
