Trajectories
100
,,HW3-007:PELVIS_T,,,HW3-007:R_Foot_T,,,HW3-007:L_Foot_T,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,0.028242,-141.098846,1032.963013,-130.817520,-113.680107,145.832870,87.390404,-443.553864,118.344246
2,0,0.698011,-140.768524,1033.102783,-130.230362,-118.398575,147.641815,87.445740,-440.440338,118.331490
3,0,1.572372,-140.297623,1033.336792,-129.391052,-125.195312,149.717117,87.502419,-436.238312,118.314590
4,0,2.541106,-139.725052,1033.676025,-128.354309,-133.617065,151.631866,87.544922,-431.404663,118.292763
5,0,3.515449,-139.098846,1034.121216,-127.189949,-143.189209,153.105499,87.565216,-426.352875,118.263008
6,0,4.451567,-138.459747,1034.660278,-125.966759,-153.621429,154.060822,87.562622,-421.319946,118.222527
7,0,5.337801,-137.830246,1035.267456,-124.737732,-164.794739,154.530579,87.540672,-416.384827,118.170380
8,0,6.177431,-137.212494,1035.907959,-123.556633,-176.655380,154.539352,87.504646,-411.535919,118.107300
9,0,6.978344,-136.596664,1036.538086,-122.502792,-189.138870,154.073639,87.459526,-406.731293,118.035484
10,0,7.747808,-135.971497,1037.115845,-121.655746,-202.176010,153.143814,87.408997,-401.933899,117.959068
11,0,8.487181,-135.328415,1037.611450,-121.062889,-215.728180,151.827103,87.356323,-397.123779,117.884460
12,0,9.187047,-134.658081,1038.014526,-120.744911,-229.773529,150.239288,87.305878,-392.296539,117.817398
13,0,9.830922,-133.950623,1038.331543,-120.707352,-244.248459,148.478271,87.262344,-387.457062,117.758118
14,0,10.410460,-133.205460,1038.579956,-120.939087,-259.027954,146.599075,87.228516,-382.615784,117.701660
15,0,10.934606,-132.435226,1038.779541,-121.412910,-273.972900,144.643112,87.203354,-377.787354,117.642014
16,0,11.419010,-131.654556,1038.944702,-122.091476,-288.975159,142.674240,87.180878,-372.986084,117.573456
17,0,11.871914,-130.871338,1039.083740,-122.932137,-303.963104,140.774719,87.154762,-368.217499,117.490814
18,0,12.293104,-130.089096,1039.201782,-123.893906,-318.886688,139.019653,87.126236,-363.474213,117.393219
19,0,12.680074,-129.312668,1039.301636,-124.945404,-333.708069,137.461227,87.103821,-358.741577,117.287514
20,0,13.031651,-128.550018,1039.383057,-126.062859,-348.413269,136.131409,87.095474,-354.007385,117.185928
21,0,13.349168,-127.808708,1039.444336,-127.221939,-363.012909,135.055878,87.102592,-349.264679,117.098961
22,0,13.635916,-127.091629,1039.489014,-128.393478,-377.509094,134.265091,87.121658,-344.506897,117.030190
23,0,13.892864,-126.398849,1039.524292,-129.543625,-391.871857,133.793060,87.150177,-339.725342,116.977692
24,0,14.114761,-125.732170,1039.555542,-130.636963,-406.048676,133.671738,87.188202,-334.914917,116.937103
25,0,14.292557,-125.096260,1039.583496,-131.641006,-419.979248,133.924805,87.234772,-330.080872,116.902397
26,0,14.418697,-124.495171,1039.605347,-132.530701,-433.607117,134.559433,87.286484,-325.236786,116.868256
27,0,14.486882,-123.928078,1039.618896,-133.290359,-446.887360,135.563309,87.339798,-320.392975,116.832855
28,0,14.488785,-123.389999,1039.620972,-133.911896,-459.783569,136.911255,87.394135,-315.548035,116.797203
29,0,14.418540,-122.879845,1039.609131,-134.391434,-472.259979,138.573761,87.452263,-310.694824,116.763596
30,0,14.277445,-122.404411,1039.581055,-134.726639,-484.280762,140.521454,87.517258,-305.829865,116.733482
31,0,14.066115,-121.969254,1039.536743,-134.913422,-495.813049,142.724670,87.590210,-300.956848,116.705338
32,0,13.777478,-121.571556,1039.476318,-134.943848,-506.827118,145.151154,87.670959,-296.085236,116.675385
33,0,13.403478,-121.206123,1039.398071,-134.807465,-517.288940,147.765747,87.758797,-291.225586,116.640419
34,0,12.944963,-120.873192,1039.298340,-134.496384,-527.149170,150.532303,87.851921,-286.385406,116.599014
35,0,12.412995,-120.577370,1039.174072,-134.015167,-536.340332,153.414856,87.946846,-281.569794,116.551254
36,0,11.819386,-120.319130,1039.027954,-133.391876,-544.788208,156.374054,88.036751,-276.781006,116.498924
37,0,11.163875,-120.088211,1038.864380,-132.682831,-552.430481,159.355484,88.110168,-272.014648,116.444336
38,0,10.434212,-119.870003,1038.686523,-131.965225,-559.237000,162.277267,88.153061,-267.253021,116.386818
39,0,9.620844,-119.658791,1038.493042,-131.321487,-565.219910,165.032623,88.159332,-262.465790,116.320778
40,0,8.723160,-119.458389,1038.280151,-130.831482,-570.422546,167.512573,88.148216,-257.631165,116.240921
