Trajectories
100
,,HW3-008:PELVIS_T,,,HW3-008:R_Foot_T,,,HW3-008:L_Foot_T,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm
111,0,97.479553,-120.378502,952.514709,-34.752777,-410.991913,126.668884,174.234375,-313.928864,103.603012
112,0,96.165405,-119.781860,952.599060,-35.957798,-433.884125,124.257629,174.474274,-304.065247,103.711800
113,0,94.766838,-119.309776,952.618164,-36.890877,-456.604950,122.587997,174.582687,-294.259583,103.782524
114,0,93.312012,-118.939911,952.531128,-37.490479,-479.028107,121.816780,174.615616,-284.457245,103.830185
115,0,91.837669,-118.647491,952.295410,-37.689774,-500.943481,122.081306,174.606476,-274.634888,103.857216
116,0,90.384300,-118.408218,951.874939,-37.446728,-522.043884,123.461571,174.553879,-264.811615,103.853638
117,0,88.985619,-118.199341,951.240112,-36.792549,-541.955322,125.952599,174.452103,-255.008881,103.816948
118,0,87.659073,-118.001144,950.367493,-35.842823,-560.302307,129.453964,174.315323,-245.210724,103.767097
119,0,86.403328,-117.799736,949.246582,-34.759319,-576.775574,133.770432,174.175735,-235.368713,103.737663
120,0,85.202370,-117.590546,947.888306,-33.697681,-591.175781,138.615234,174.063995,-225.447479,103.752029
121,0,84.033463,-117.378166,946.327515,-32.778133,-603.414307,143.623291,173.993240,-215.467453,103.814590
122,0,82.871597,-117.172424,944.615967,-32.085972,-613.471008,148.386230,173.958023,-205.512039,103.918671
123,0,81.690628,-116.983994,942.812927,-31.673319,-621.350342,152.496841,173.945618,-195.684265,104.052582
124,0,80.465538,-116.823372,940.980286,-31.542856,-627.060669,155.587891,173.957138,-186.045151,104.203163
125,0,79.175667,-116.704910,939.181885,-31.631760,-630.619202,157.368942,174.023132,-176.601318,104.363190
126,0,77.808540,-116.651756,937.478394,-31.818811,-632.072021,157.663803,174.195160,-167.342880,104.534676
127,0,76.359886,-116.701378,935.916870,-31.956251,-631.508484,156.438736,174.519775,-158.275375,104.721893
128,0,74.828911,-116.907295,934.518127,-31.910349,-629.067993,153.814117,175.017960,-149.420914,104.921478
129,0,73.214661,-117.329498,933.274231,-31.590727,-624.968750,150.055069,175.681412,-140.805069,105.120003
130,0,71.511917,-118.015831,932.159851,-30.956749,-619.581116,145.535858,176.484787,-132.449844,105.300117
131,0,69.707596,-118.985909,931.150208,-30.002834,-613.488708,140.658112,177.403610,-124.375900,105.449593
132,0,67.786842,-120.224838,930.237549,-28.739027,-607.410156,135.719177,178.430771,-116.609016,105.565178
133,0,65.749794,-121.688171,929.441711,-27.196930,-601.939636,130.825775,179.585220,-109.191193,105.642426
134,0,63.621754,-123.313438,928.806580,-25.473715,-597.260132,125.974495,180.902054,-102.192596,105.651115
135,0,61.446301,-125.029144,928.383118,-23.760563,-593.053101,121.237915,182.409470,-95.708687,105.520012
136,0,59.273773,-126.756218,928.206177,-22.288277,-588.697510,116.843063,184.109451,-89.827744,105.154640
137,0,57.152935,-128.407623,928.278870,-21.215160,-583.605347,113.068619,185.950729,-84.592865,104.488045
138,0,55.124790,-129.895233,928.573242,-20.544050,-577.444641,110.102921,187.798172,-79.992867,103.550415
139,0,53.218712,-131.145767,929.045105,-20.133539,-570.160400,107.982185,189.446899,-75.973419,102.529053
140,0,51.447304,-132.115173,929.643616,-19.803028,-561.903564,106.594254,190.699585,-72.463394,101.775085
141,0,49.801113,-132.790756,930.319336,-19.438734,-552.939392,105.729744,191.460922,-69.434601,101.728172
142,0,48.247971,-133.183548,931.035034,-19.014948,-543.538208,105.178619,191.772156,-66.951889,102.772293
143,0,46.734375,-133.318039,931.773132,-18.559883,-533.891296,104.803223,191.758881,-65.145653,105.090561
144,0,45.193367,-133.221802,932.534668,-18.123386,-524.107849,104.536049,191.574188,-64.157761,108.605034
145,0,43.563721,-132.919586,933.333374,-17.750395,-514.250366,104.344963,191.398544,-64.143738,113.041649
146,0,41.808147,-132.433960,934.185608,-17.460306,-504.352631,104.214340,191.436844,-65.299492,118.096184
147,0,39.919716,-131.787827,935.102783,-17.246038,-494.424957,104.138573,191.852112,-67.872368,123.602875
148,0,37.921612,-131.002777,936.089905,-17.088074,-484.465027,104.113441,192.655869,-72.139221,129.537689
149,0,35.863522,-130.097015,937.151978,-16.968065,-474.473511,104.127785,193.653732,-78.297806,135.795807
150,0,33.815781,-129.086731,938.302612,-16.876766,-464.456970,104.165192,194.562622,-86.342117,141.979538
151,0,31.861883,-127.990662,939.568726,-16.814735,-454.420013,104.214844,195.224869,-96.061867,147.488388
152,0,30.082376,-126.832161,940.977966,-16.785109,-444.362885,104.279938,195.690582,-107.143234,151.824158
153,0,28.534821,-125.634521,942.537415,-16.786163,-434.288391,104.374847,196.117477,-119.287834,154.772385
154,0,27.247211,-124.412842,944.214294,-16.805975,-424.207428,104.509651,196.624176,-132.304642,156.341858
155,0,26.228430,-123.167702,945.936401,-16.817442,-414.135468,104.671455,197.215439,-146.129990,156.631256
156,0,25.477747,-121.884956,947.606079,-16.787642,-404.084259,104.829590,197.822800,-160.788879,155.764420
157,0,24.977705,-120.540489,949.117737,-16.701164,-394.055206,104.963303,198.391846,-176.329987,153.876358
158,0,24.687006,-119.107971,950.374756,-16.567327,-384.042114,105.073235,198.919189,-192.751511,151.113876
159,0,24.552046,-117.567360,951.303040,-16.403719,-374.039062,105.167351,199.454391,-209.971863,147.649002
160,0,24.525030,-115.910172,951.859375,-16.218981,-364.038208,105.246964,200.100311,-227.859131,143.692795
161,0,24.573029,-114.141724,952.037537,-16.009556,-354.018555,105.306801,200.985748,-246.266830,139.489166
162,0,24.677353,-112.282745,951.870056,-15.768293,-343.947601,105.343903,202.199234,-265.063965,135.274673
163,0,24.830032,-110.368477,951.422729,-15.494370,-333.808228,105.363503,203.726639,-284.163361,131.212952
164,0,25.033335,-108.443420,950.780212,-15.198194,-323.632202,105.376404,205.451340,-303.521271,127.369225
