Trajectories
100
,,HW3-007:PELVIS_T,,,HW3-007:R_Foot_T,,,HW3-007:L_Foot_T,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,-99.753716,276.615356,1016.016846,-166.360718,264.221130,124.047935,31.202566,-296.538666,198.649750
2,0,-99.032028,277.359131,1015.003296,-166.405884,270.983307,123.925049,30.430801,-297.918457,199.763290
3,0,-97.984734,278.423981,1013.530151,-166.488647,280.794098,123.751556,29.197386,-298.834839,200.383179
4,0,-96.699165,279.696167,1011.715515,-166.620010,292.798981,123.548622,27.469559,-298.395203,199.722717
5,0,-95.278992,281.022400,1009.707703,-166.813416,305.896667,123.342926,25.204086,-295.919678,197.215912
6,0,-93.789482,282.258850,1007.627869,-167.084656,319.177826,123.155930,22.340141,-291.222260,192.760788
7,0,-92.236397,283.293671,1005.562073,-167.448639,332.091125,122.997772,18.845856,-284.649933,186.724579
8,0,-90.577484,284.050842,1003.584412,-167.914398,344.403717,122.866272,14.789761,-276.909851,179.755157
9,0,-88.755363,284.485260,1001.785156,-168.481125,356.069397,122.748589,10.397971,-268.775604,172.517868
10,0,-86.736702,284.577698,1000.284790,-169.137390,367.101349,122.623474,6.062716,-260.797546,165.492401
11,0,-84.541985,284.334930,999.224609,-169.861298,377.500641,122.463356,2.283757,-253.137497,158.910416
12,0,-82.254387,283.793427,998.739868,-170.619125,387.244019,122.240067,-0.449738,-245.589157,152.821533
13,0,-80.004852,283.024323,998.925476,-171.363113,396.300446,121.937973,-1.799179,-237.748917,147.208008
14,0,-77.940186,282.133118,999.806274,-172.033890,404.644012,121.573975,-1.683517,-229.224686,142.068604
15,0,-76.186935,281.250610,1001.322388,-172.571915,412.245331,121.214615,-0.309084,-219.773376,137.444458
16,0,-74.821686,280.513947,1003.335449,-172.936264,419.053131,120.975441,1.888776,-209.328217,133.403290
17,0,-73.853699,280.043854,1005.655762,-173.122192,424.985321,120.994324,4.369044,-197.949677,130.010834
18,0,-73.221703,279.925354,1008.084534,-173.165405,429.938324,121.388283,6.629523,-185.757843,127.304794
19,0,-72.807312,280.199341,1010.456055,-173.125427,433.800232,122.222519,8.324779,-172.883667,125.276344
20,0,-72.464783,280.865540,1012.666321,-173.052078,436.442474,123.520340,9.321322,-159.446747,123.862534
