Trajectories
100
,,HW3-008:PELVIS_T,,,HW3-008:R_Foot_T,,,HW3-008:L_Foot_T,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,19.549013,-241.817444,942.769714,-88.072304,-592.124268,124.126297,124.537949,-242.293365,103.327530
2,0,18.976639,-242.924393,946.412109,-88.347778,-607.497070,125.752808,125.809807,-232.999420,103.198402
3,0,18.229134,-244.722046,951.345398,-88.788078,-627.010254,128.502960,127.403198,-220.868225,102.895714
4,0,17.388113,-247.133591,957.020691,-89.370262,-647.514404,132.334518,129.033340,-207.385162,102.461914
5,0,16.500824,-249.942108,962.896973,-90.008606,-666.189514,136.934280,130.436279,-193.729935,102.065399
6,0,15.558129,-252.893799,968.578064,-90.603355,-681.268066,141.750015,131.448135,-180.486343,101.940140
7,0,14.513505,-255.763626,973.791748,-91.124466,-691.907715,146.063828,132.029739,-167.848175,102.301582
8,0,13.313475,-258.356537,978.336365,-91.628288,-697.851624,149.123428,132.254761,-155.890198,103.303604
9,0,11.928002,-260.505676,982.041382,-92.168823,-699.167847,150.303467,132.258942,-144.725601,105.028542
10,0,10.371116,-262.092255,984.748474,-92.673782,-696.142212,149.237320,132.182632,-134.545273,107.479507
11,0,8.693606,-263.067322,986.306519,-92.896248,-689.305176,145.881744,132.147476,-125.607384,110.584000
12,0,6.952024,-263.466461,986.570618,-92.498581,-679.494751,140.518692,132.264648,-118.213615,114.253685
13,0,5.179090,-263.418579,985.411865,-91.237602,-667.798218,133.716537,132.635544,-112.698029,118.499214
14,0,3.375607,-263.115356,982.741760,-89.146919,-655.256104,126.255692,133.302628,-109.460426,123.472809
15,0,1.531382,-262.688477,978.535156,-86.580650,-642.413086,119.008728,134.157059,-108.962631,129.293930
16,0,-0.338731,-262.064240,972.850830,-84.065735,-629.097961,112.754707,134.896347,-111.584091,135.765350
17,0,-2.171863,-260.958435,965.855225,-82.055084,-614.748535,107.947388,135.119110,-117.448479,142.299606
18,0,-3.867102,-259.052216,957.820251,-80.724106,-598.990051,104.592781,134.525818,-126.415359,148.169022
19,0,-5.326798,-256.201691,949.069092,-79.929039,-581.876343,102.387123,133.088531,-138.216492,152.839310
20,0,-6.499718,-252.522858,939.927307,-79.371857,-563.725647,100.978279,131.054810,-152.577469,156.119354
21,0,-7.404985,-248.340820,930.738037,-78.833458,-544.906982,100.093750,128.791412,-169.250458,158.094070
22,0,-8.149873,-244.086288,921.930908,-78.263329,-525.739563,99.534706,126.614067,-187.983063,158.977310
