TrackerIndex,Time,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ,TrackerIndex,Time,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ,TrackerIndex,Time,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ
1,1734571215,-0.060152013,0.172333315,-0.085987642,0.36706102,-0.495164888,0.694552008,-0.371045839,2,1734571215,0.07045605,0.123208947,-0.241778329,0.67656307,-0.206130102,0.677517811,-0.201847069,3,1734571215,0.049899988,0.991928816,-0.081053816,0.752775548,0.654614765,0.068956284,0.007310293
1,1734571215,-0.062576264,0.166841477,-0.112446472,0.388052332,-0.48270058,0.704491852,-0.346565173,2,1734571215,0.070719361,0.123312429,-0.229522824,0.676809488,-0.206409465,0.67712217,-0.202062902,3,1734571215,0.049459644,0.993437946,-0.07967522,0.75109652,0.656729118,0.067226416,0.006442208
1,1734571215,-0.064371496,0.162059695,-0.135638729,0.406785997,-0.470041355,0.712644507,-0.325152552,2,1734571215,0.071146667,0.123419493,-0.219134361,0.676540935,-0.206925851,0.677069426,-0.202610778,3,1734571215,0.04897549,0.994739234,-0.078373417,0.748524824,0.659813061,0.06575468,0.005799883
1,1734571215,-0.066054888,0.157050774,-0.160332292,0.425687841,-0.456464116,0.719942741,-0.303500972,2,1734571215,0.071404286,0.123510376,-0.208131611,0.67660622,-0.207214666,0.676806259,-0.202976495,3,1734571215,0.048416689,0.995802283,-0.07709258,0.744743724,0.66419472,0.064634764,0.004941957
1,1734571215,-0.067838609,0.151471525,-0.186895505,0.444887862,-0.440828816,0.727318491,-0.280629546,2,1734571215,0.071798347,0.123664044,-0.197242707,0.676328493,-0.207647208,0.676656952,-0.203955739,3,1734571215,0.047618486,0.996583283,-0.075815916,0.740604147,0.668901292,0.063725507,0.003965138
1,1734571215,-0.069853522,0.146084368,-0.212792888,0.463292069,-0.424693144,0.734367558,-0.256320314,2,1734571215,0.072294019,0.123758584,-0.186301276,0.676414425,-0.207375437,0.676454827,-0.204616062,3,1734571215,0.046798207,0.997275293,-0.074546307,0.738037927,0.67187153,0.062266108,0.003400258
1,1734571215,-0.07186649,0.141159832,-0.240403056,0.480987834,-0.407788294,0.741008103,-0.230795688,2,1734571215,0.072762415,0.123907842,-0.175620496,0.67627667,-0.207356302,0.67639647,-0.205282585,3,1734571215,0.045734838,0.997739434,-0.073395267,0.737822582,0.672274132,0.060449836,0.003336588
1,1734571215,-0.073914841,0.13654241,-0.267774582,0.498218911,-0.391138418,0.745791738,-0.206357158,2,1734571215,0.073215358,0.124008052,-0.164600253,0.676094633,-0.207381749,0.676282172,-0.206230942,3,1734571215,0.044567145,0.998138309,-0.072333597,0.737760715,0.672487162,0.058821098,0.003192342
1,1734571215,-0.076056503,0.132970735,-0.295819044,0.516894342,-0.372459826,0.74921979,-0.181006796,2,1734571215,0.073736914,0.12414176,-0.15362674,0.67587041,-0.207495179,0.676342036,-0.206655083,3,1734571215,0.043270327,0.998315632,-0.071379006,0.738662354,0.671672088,0.056765646,0.003496729
1,1734571215,-0.078279957,0.12939842,-0.32738477,0.536566561,-0.351383378,0.751535886,-0.154337218,2,1734571215,0.074208073,0.124273553,-0.141402543,0.675593372,-0.207770164,0.676310569,-0.207386916,3,1734571215,0.041657753,0.998073041,-0.070612401,0.738960342,0.671569088,0.053895283,0.00527784
1,1734571215,-0.080185436,0.12810339,-0.355168581,0.554438139,-0.333899138,0.750465327,-0.133833902,2,1734571215,0.074589454,0.124362841,-0.130448714,0.67581207,-0.207991906,0.675845067,-0.207968472,3,1734571215,0.040150926,0.997885227,-0.070043191,0.738232002,0.672549955,0.051376576,0.007118324
1,1734571215,-0.082498245,0.126628503,-0.382810771,0.571032657,-0.316295128,0.749236804,-0.111908092,2,1734571215,0.075075023,0.124432981,-0.119902924,0.675688517,-0.208195236,0.67568694,-0.208679556,3,1734571215,0.038605414,0.997404039,-0.069567308,0.737322312,0.673710888,0.048918079,0.00874887
1,1734571215,-0.084457763,0.126539081,-0.40978384,0.586172235,-0.299518229,0.747357026,-0.090269496,2,1734571215,0.075490214,0.124505356,-0.108933747,0.675606711,-0.20841649,0.675495968,-0.209340697,3,1734571215,0.037029468,0.996584654,-0.069202289,0.735660805,0.675653612,0.046729719,0.010566138
1,1734571215,-0.08645805,0.126145825,-0.43815428,0.601526228,-0.281255279,0.744628944,-0.067746383,2,1734571215,0.075882308,0.124579847,-0.097793318,0.675416308,-0.208833821,0.675391024,-0.20987663,3,1734571215,0.035297848,0.995268941,-0.069130443,0.733443139,0.678168541,0.044662473,0.012402133
1,1734571215,-0.089143045,0.135025918,-0.457822859,0.615079915,-0.25799319,0.743857479,-0.04233736,2,1734571215,0.076339208,0.124622919,-0.087438814,0.675275906,-0.209069929,0.675293261,-0.210406938,3,1734571215,0.033549137,0.993819892,-0.069204293,0.731771407,0.680050918,0.042885608,0.014213846
1,1734571215,-0.091049798,0.14100714,-0.479476333,0.6269559,-0.235107795,0.742360403,-0.023485929,2,1734571215,0.076685905,0.124663748,-0.076658256,0.675366881,-0.209689874,0.674831426,-0.210979294,3,1734571215,0.031578355,0.992025018,-0.069507509,0.730565389,0.681394301,0.041369866,0.016262287
1,1734571215,-0.092688031,0.148133382,-0.499522209,0.637735824,-0.210397425,0.740918746,-0.008077976,2,1734571215,0.077033609,0.124688923,-0.065690428,0.675241657,-0.210204005,0.674522299,-0.211855532,3,1734571215,0.029528141,0.990115166,-0.069885358,0.729719097,0.682344337,0.039607159,0.018643393
