TrackerIndex,Time,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ,TrackerIndex,Time,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ,TrackerIndex,Time,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ
1,1734490587,-0.167150274,0.216469333,-0.465560853,0.349313708,-0.447250506,0.60186201,-0.561880581,2,1734490587,0.057508364,0.09003298,-0.760033965,0.536822884,-0.224668107,-0.788506716,0.199003873,3,1734490587,-0.007261269,0.939329028,-0.527216554,0.609318205,0.791842707,0.005898854,0.041006672
1,1734490587,-0.165067926,0.211868241,-0.491799414,0.370153462,-0.442493523,0.607843447,-0.545630695,2,1734490587,0.055777356,0.089571461,-0.735506654,0.534952222,-0.222388997,-0.789861577,0.201216031,3,1734490587,-0.005853586,0.936160326,-0.524031281,0.59923397,0.799043297,-0.010417316,0.048371775
1,1734490587,-0.162314311,0.205805033,-0.515448987,0.391680034,-0.436039998,0.614711537,-0.527812833,2,1734490587,0.054121196,0.089247108,-0.713785768,0.533218342,-0.220703387,-0.791058612,0.202964321,3,1734490587,-0.003992863,0.934203029,-0.522889912,0.610195079,0.791010932,-0.010234185,0.043115877
1,1734490587,-0.15900217,0.196614072,-0.543894172,0.413089804,-0.4268765,0.625091983,-0.506353017,2,1734490587,0.053247556,0.088689625,-0.691991031,0.530795688,-0.224599612,-0.79094987,0.205448341,3,1734490587,-0.002487049,0.934531987,-0.522888005,0.64345443,0.764933831,0.021991882,0.018946757
1,1734490587,-0.156256452,0.188878775,-0.570588171,0.432729448,-0.418867447,0.633376656,-0.485931367,2,1734490587,0.051891595,0.088288411,-0.670264781,0.528752557,-0.225311446,-0.791562397,0.207567585,3,1734490587,-0.00085032,0.934821129,-0.522465229,0.665240935,0.745729808,0.03593623,0.007081259
1,1734490587,-0.153186366,0.180464983,-0.599303246,0.452673556,-0.405584345,0.649953799,-0.456232679,2,1734490587,0.050771549,0.088100836,-0.648501456,0.526369813,-0.23279477,-0.790310175,0.210121473,3,1734490587,0.000459723,0.936978579,-0.522858977,0.687982167,0.72489353,0.032362203,0.012754211
1,1734490587,-0.14943856,0.172651634,-0.629609168,0.472386275,-0.389322821,0.666190418,-0.425992067,2,1734490587,0.050166391,0.088452294,-0.62746495,0.523936539,-0.242340491,-0.78778586,0.214837071,3,1734490587,0.000958569,0.939984977,-0.522980213,0.704143507,0.709157001,0.031826864,0.016291398
1,1734490587,-0.146096334,0.165562674,-0.658738852,0.49057869,-0.37333228,0.680400157,-0.396246499,2,1734490587,0.049518034,0.089188635,-0.606746793,0.52238324,-0.253704063,-0.783093638,0.22251763,3,1734490587,0.001004972,0.943982422,-0.522312641,0.71275356,0.700416369,0.032982502,0.017643885
1,1734490587,-0.14188917,0.158321336,-0.690666676,0.508325094,-0.356323751,0.694962239,-0.362858854,2,1734490587,0.050062113,0.090114541,-0.586252451,0.520999912,-0.268702718,-0.776943358,0.229601335,3,1734490587,0.00086841,0.94848913,-0.521272779,0.712750712,0.700410533,0.032191514,0.019368477
1,1734490587,-0.137627423,0.151848599,-0.721899033,0.524791894,-0.339431154,0.707920496,-0.328981209,2,1734490587,0.049905151,0.091080315,-0.565590382,0.519446882,-0.281141644,-0.771691349,0.235853005,3,1734490587,-8.48E-05,0.953390062,-0.520460606,0.704412772,0.708822947,0.030919087,0.020410966
1,1734490587,-0.132896751,0.147498026,-0.753478765,0.543427483,-0.319707505,0.719301245,-0.291683335,2,1734490587,0.051086172,0.092197075,-0.545516968,0.518402171,-0.301325001,-0.762743815,0.242248685,3,1734490587,-0.00079529,0.959243834,-0.519793034,0.688997453,0.723920941,0.028697104,0.019934021
1,1734490587,-0.126922429,0.143771455,-0.785996199,0.563124982,-0.299288944,0.727337417,-0.2535685,2,1734490587,0.052682094,0.093211472,-0.526825905,0.514684926,-0.32474575,-0.752672429,0.251244302,3,1734490587,-0.001530193,0.964879513,-0.519409716,0.674255377,0.737768277,0.026357889,0.019563751
