TrackerIndex,Time,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ,TrackerIndex,Time,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ,TrackerIndex,Time,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ
1,1732595979,-0.113524362,0.188313499,-0.048871242,0.701745598,-0.210466721,-0.647918402,0.208466997,2,1732595979,0.063191861,0.174273208,0.249370396,0.475843152,-0.324705365,-0.797272417,0.180268566,5,1732595979,-0.041683137,1.097378612,0.247608081,0.791738039,0.608537441,-0.053156793,0.002721339
1,1732595979,-0.113813259,0.188290119,-0.041765444,0.698658188,-0.21116566,-0.650706301,0.209444915,2,1732595979,0.062839583,0.174398914,0.253762931,0.473687709,-0.32898109,-0.796060723,0.183517532,5,1732595979,-0.043487895,1.098036885,0.246679083,0.791063571,0.609371596,-0.053692099,0.001349122
1,1732595979,-0.114606544,0.188218445,-0.03507439,0.699784205,-0.210246925,-0.649901601,0.209107905,2,1732595979,0.062623173,0.174738914,0.257641524,0.471316765,-0.333309779,-0.794767544,0.187375453,5,1732595979,-0.045619726,1.098577499,0.245752633,0.791249455,0.609048495,-0.054623486,0.000661824
1,1732595979,-0.11541193,0.187986612,-0.028453968,0.69988841,-0.209498806,-0.649750654,0.209977312,2,1732595979,0.062442623,0.175113976,0.261464775,0.468891003,-0.338067041,-0.7932619,0.191278315,5,1732595979,-0.047795363,1.099182487,0.244867519,0.791030554,0.609254618,-0.055492453,0.000175077
1,1732595979,-0.117139481,0.188242346,-0.021709181,0.698400255,-0.2069545,-0.651112785,0.213211103,2,1732595979,0.062280655,0.175442457,0.265237153,0.466473096,-0.344336922,-0.79072332,0.196448275,5,1732595979,-0.049902648,1.100449443,0.243952006,0.791384265,0.608738453,-0.056100822,0.001069976
1,1732595979,-0.118278325,0.188224271,-0.015047751,0.697979076,-0.205316749,-0.651626306,0.214600511,2,1732595979,0.062286347,0.175910696,0.268458217,0.463837609,-0.351854946,-0.78737629,0.202709604,5,1732595979,-0.052553467,1.101454616,0.243182749,0.791729715,0.608245356,-0.056534645,0.002339679
1,1732595979,-0.118958183,0.188512519,-0.009390734,0.69752931,-0.205208621,-0.65176002,0.215757344,2,1732595979,0.062310748,0.176168352,0.271877378,0.460953462,-0.359157787,-0.784175,0.20879947,5,1732595979,-0.054722469,1.102284193,0.242631733,0.791280316,0.608742096,-0.057367699,0.00417019
1,1732595979,-0.119757086,0.188401684,-0.003090255,0.69715499,-0.204576625,-0.651953016,0.216980702,2,1732595979,0.062516756,0.176648393,0.27496174,0.458115278,-0.366835067,-0.780580647,0.215072857,5,1732595979,-0.057320971,1.103121638,0.24197866,0.791084404,0.608918261,-0.058084352,0.005492615
1,1732595979,-0.120131761,0.188545316,0.002617992,0.697029229,-0.205359378,-0.65195377,0.216642719,2,1732595979,0.062829584,0.17712988,0.277862817,0.454796405,-0.375995602,-0.776023289,0.222655415,5,1732595979,-0.060087238,1.10363245,0.241577476,0.790950617,0.608984314,-0.058969799,0.007605501
1,1732595979,-0.120263018,0.188902542,0.006853782,0.697057976,-0.205773581,-0.651738314,0.216805176,2,1732595979,0.063199952,0.177450523,0.281009316,0.451424747,-0.385524786,-0.770985968,0.230580485,5,1732595979,-0.062204454,1.103958249,0.241308138,0.791217806,0.608535301,-0.059752571,0.009423835
1,1732595979,-0.120689839,0.188961774,0.01327727,0.697035161,-0.206007186,-0.651670415,0.216860892,2,1732595979,0.06373591,0.177877009,0.283798814,0.447471829,-0.396205527,-0.765011672,0.239890598,5,1732595979,-0.064732887,1.104209185,0.241096407,0.791013901,0.608694014,-0.06065023,0.010495407
1,1732595979,-0.121041819,0.188787714,0.019480042,0.69700351,-0.20630918,-0.651551766,0.217032022,2,1732595979,0.06429939,0.178279683,0.286079556,0.443352367,-0.40673984,-0.758846799,0.249305128,5,1732595979,-0.067238495,1.104477644,0.240857959,0.790941664,0.608684402,-0.061473644,0.011644016
1,1732595979,-0.121182874,0.188866928,0.024571359,0.697079765,-0.206497902,-0.651573993,0.216540315,2,1732595979,0.064705126,0.178449288,0.289032787,0.438777947,-0.418459088,-0.75185088,0.259009122,5,1732595979,-0.069633044,1.10454917,0.240777969,0.791101927,0.608356761,-0.062583493,0.01196331
1,1732595979,-0.12141256,0.189099863,0.029786378,0.69712176,-0.206568267,-0.651463476,0.216670501,2,1732595979,0.065279752,0.178863168,0.291152805,0.433213196,-0.431440615,-0.743868384,0.269899208,5,1732595979,-0.071435712,1.104386926,0.241005659,0.791288315,0.608004885,-0.063675704,0.011755691
1,1732595979,-0.121504262,0.189183071,0.033608645,0.697113611,-0.20669581,-0.651439862,0.216646127,2,1732595979,0.065522134,0.179123804,0.294087708,0.426848596,-0.444378409,-0.736037362,0.28031641,5,1732595979,-0.073587172,1.104322433,0.241249636,0.791600654,0.60752193,-0.064462523,0.011406216
1,1732595979,-0.121963404,0.189060643,0.039965294,0.697037013,-0.206653683,-0.651484685,0.216797871,2,1732595979,0.066062286,0.179968476,0.295682281,0.419309045,-0.458371442,-0.727654613,0.290851315,5,1732595979,-0.075884975,1.104218125,0.24140808,0.791826595,0.607133819,-0.065341855,0.01138493
1,1732595979,-0.122520499,0.189149693,0.045432292,0.696736215,-0.206211322,-0.651801813,0.217232613,2,1732595979,0.066578649,0.181058437,0.297136843,0.411498177,-0.47124556,-0.719601555,0.301282246,5,1732595979,-0.077319205,1.104126215,0.241941333,0.792351971,0.606386591,-0.065962804,0.011070809
1,1732595979,-0.122820921,0.189205095,0.049701855,0.69674162,-0.205981778,-0.651718758,0.217681673,2,1732595979,0.066727757,0.182350665,0.299320132,0.402939883,-0.483378951,-0.711821991,0.311920957,5,1732595979,-0.079201452,1.103996754,0.242554516,0.792536011,0.606074042,-0.066648093,0.010907415
1,1732595979,-0.123421475,0.189129248,0.056107365,0.696644728,-0.205602767,-0.651817979,0.218052829,2,1732595979,0.067012548,0.184346125,0.300112933,0.392695936,-0.495691033,-0.70365163,0.323969035,5,1732595979,-0.081318796,1.103787422,0.243052542,0.792870252,0.605553082,-0.067422541,0.010789769
1,1732595979,-0.123948149,0.189107105,0.060790457,0.696561709,-0.20527028,-0.652005858,0.218069421,2,1732595979,0.066926733,0.186712399,0.301173925,0.38196129,-0.505912674,-0.696405598,0.336418424,5,1732595979,-0.082796089,1.103635073,0.243930399,0.793552851,0.604574789,-0.068168716,0.010787548
1,1732595979,-0.124475919,0.189156353,0.067148052,0.696502198,-0.205635676,-0.651854855,0.218366468,2,1732595979,0.066948742,0.189592272,0.301315278,0.370326051,-0.515794334,-0.689172594,0.349077577,5,1732595979,-0.084653512,1.103580475,0.244886935,0.794325007,0.603471632,-0.068957717,0.010708813
1,1732595979,-0.124591529,0.189270064,0.071276367,0.696588882,-0.205612724,-0.651813826,0.218234032,2,1732595979,0.06669651,0.192878678,0.301590294,0.358468826,-0.523463827,-0.68379587,0.360428457,5,1732595979,-0.086494401,1.103505969,0.245809942,0.794938938,0.602591812,-0.069584644,0.01063761
1,1732595979,-0.125040382,0.189232677,0.077590466,0.69660998,-0.205621061,-0.651788802,0.218233556,2,1732595979,0.066441819,0.196327776,0.301093191,0.34625632,-0.531490307,-0.677564326,0.372197402,5,1732595979,-0.088440746,1.103422761,0.246696949,0.795544935,0.601707269,-0.070321096,0.010562093
1,1732595979,-0.125345767,0.189391598,0.082248822,0.696527668,-0.205969533,-0.651765983,0.218236,2,1732595979,0.065524764,0.201019734,0.300750047,0.332985505,-0.536581605,-0.676781124,0.378377,5,1732595979,-0.089199416,1.103497028,0.248099774,0.795088158,0.602337483,-0.070047151,0.010848937
1,1732595979,-0.125467941,0.189490378,0.086336553,0.696442005,-0.20585778,-0.651709686,0.218781838,2,1732595979,0.064337038,0.205819026,0.301086366,0.318867465,-0.540776911,-0.676079652,0.385745749,5,1732595979,-0.090067625,1.103516459,0.249261349,0.795505839,0.601786236,-0.070028214,0.010943909
1,1732595979,-0.125821561,0.189577773,0.09072835,0.696581088,-0.205982167,-0.651547496,0.218705399,2,1732595979,0.063445985,0.210692212,0.299327701,0.307014659,-0.543450645,-0.676649235,0.390577819,5,1732595979,-0.09106487,1.103588223,0.250411958,0.795465499,0.601822486,-0.070114187,0.011332099
1,1732595979,-0.125827163,0.18965897,0.093976334,0.696312552,-0.206129382,-0.651624592,0.219191498,2,1732595979,0.062796921,0.215990007,0.296610415,0.295622032,-0.544519653,-0.6788117,0.394109817,5,1732595979,-0.091816574,1.103590369,0.251464576,0.795793627,0.601433864,-0.069668264,0.0116677
1,1732595979,-0.126265883,0.189700499,0.099935867,0.696266048,-0.206072215,-0.651577907,0.219531501,2,1732595979,0.062166758,0.222018346,0.294400692,0.289064101,-0.53641959,-0.689025377,0.392349905,5,1732595979,-0.092883542,1.103747249,0.252578437,0.796053879,0.601105851,-0.069465911,0.012019435
1,1732595979,-0.126747936,0.189782843,0.10504397,0.696185116,-0.20608933,-0.651530923,0.219911258,2,1732595979,0.061747685,0.226903677,0.288884401,0.282026352,-0.528398931,-0.696908068,0.394428953,5,1732595979,-0.09358035,1.103907585,0.253741741,0.796189752,0.600991648,-0.068786197,0.012621939
