TrackerIndex,Time,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ
1,1732596326.151269,-0.16658569872379303,0.21776849031448364,0.6192077398300171,0.46193077670094795,-0.5346592740041398,-0.36078306105661884,0.6087652909068482
2,1732596326.151269,0.0817195326089859,0.16681240499019623,0.059690169990062714,0.4997243866656545,-0.3168559774499624,-0.7917305208779152,0.15179124610807967
3,1732596326.151269,-5.384907126426697e-06,1.436352252960205,-0.03809117525815964,0.5256551126456799,0.4308710493690057,-0.23369842239797997,0.6952856425888297
5,1732596326.151269,-0.04237717390060425,1.0680981874465942,0.427683562040329,0.7424263657618018,0.6688836506982495,-0.03626017317649782,0.009109897979836426
0,1732596326.1623785,0.009876890107989311,1.6897151470184326,0.1801329106092453,0.9967597829072175,-0.0729754763758744,-0.017402079477781936,-0.029011693060134465
1,1732596326.1623785,-0.16296768188476562,0.22849392890930176,0.6082854866981506,0.460806122742703,-0.5462143660992289,-0.3382087430769786,0.6123091397557797
2,1732596326.1623785,0.08054809272289276,0.16651354730129242,0.07663612812757492,0.49768351595456567,-0.3150730187974972,-0.7932970306066642,0.15401331748535335
3,1732596326.1623785,0.014702841639518738,1.4364434480667114,-0.029250554740428925,0.5283555073746721,0.42177340829179605,-0.24327012443044024,0.6955339703691111
5,1732596326.1623785,-0.040956974029541016,1.0698208808898926,0.4281366467475891,0.7420333564203873,0.6696296474511754,-0.030339916846659345,0.007879920644362935
0,1732596326.1734047,0.009876890107989311,1.6897151470184326,0.1801329106092453,0.9967597829072175,-0.0729754763758744,-0.017402079477781936,-0.029011693060134465
1,1732596326.1734047,-0.160437673330307,0.24042357504367828,0.5996209979057312,0.4631136757206821,-0.5523100510068786,-0.31913971074877795,0.6153284658699049
2,1732596326.1734047,0.0794198215007782,0.16607826948165894,0.09689095616340637,0.49662124193912216,-0.3141834634098987,-0.7940061275318491,0.15559555453477056
3,1732596326.1734047,0.028279036283493042,1.4364019632339478,-0.027917616069316864,0.5269675926558187,0.42210285328116137,-0.2436516406661117,0.696253115618421
5,1732596326.1734047,-0.03972452133893967,1.0718491077423096,0.4285017251968384,0.7398030740680138,0.6721925764588176,-0.0277837673091125,0.008746962773296424
0,1732596326.1844382,0.009725280106067657,1.6950923204421997,0.18259215354919434,0.9963919025074308,-0.07931902539592775,-0.013215488741506423,-0.02714783343587708
1,1732596326.1844382,-0.15930569171905518,0.24925681948661804,0.5900872945785522,0.45834120469125555,-0.5620808142190947,-0.2946367543947602,0.6222359910241283
2,1732596326.1857555,0.07865883409976959,0.16568045318126678,0.11439365148544312,0.49618057182088937,-0.31399604460114944,-0.7943730564402152,0.155507078271913
3,1732596326.1857555,0.013350654393434525,1.4364625215530396,-0.02458273619413376,0.527908826000202,0.41235273632447883,-0.2574587433523469,0.696414152221746
5,1732596326.1857555,-0.03846651688218117,1.0738646984100342,0.4288054406642914,0.7381869992640506,0.6740574802193817,-0.025177163993358596,0.009617047656058727
0,1732596326.1968007,0.009725280106067657,1.6950923204421997,0.18259215354919434,0.9963919025074308,-0.07931902539592775,-0.013215488741506423,-0.02714783343587708
1,1732596326.1968007,-0.15419693291187286,0.263777494430542,0.568740963935852,0.47418022965556483,-0.5658560732428867,-0.30816592341681154,0.5999945186433978
2,1732596326.1968007,0.0779978334903717,0.16524672508239746,0.1341119110584259,0.49584878295048224,-0.3142747918977345,-0.7945934412023332,0.1548761857678412
3,1732596326.1968007,0.022837210446596146,1.4364328384399414,-0.022888921201229095,0.5256544695047816,0.41247040059506784,-0.25881050201521194,0.6975477142738714
5,1732596326.1968007,-0.03742168843746185,1.0768409967422485,0.4290955364704132,0.7398105240765883,0.6721994836976659,-0.02617904095756769,0.011961535944879774
0,1732596326.2079146,0.009586144238710403,1.6987254619598389,0.18405643105506897,0.9961185153051696,-0.08358897156826585,-0.010219985583066242,-0.025618782003283547
1,1732596326.2079146,-0.1479148268699646,0.2822219133377075,0.5482802987098694,0.5071919574471164,-0.5556230563886704,-0.34928208777667397,0.558606942246518
2,1732596326.2079146,0.07739516347646713,0.16485032439231873,0.1538599729537964,0.4955752809848671,-0.31464055388643364,-0.7945420931002127,0.15527050773250564
3,1732596326.2079146,0.008204413577914238,1.4364769458770752,-0.025465063750743866,0.5262020520857643,0.40684754026072933,-0.26645249460202924,0.6975597712048253
5,1732596326.2079146,-0.03650309890508652,1.0798677206039429,0.4295336902141571,0.7395859057030246,0.6723992037006254,-0.027156379641477,0.012429786821702234
0,1732596326.2189395,0.009484786540269852,1.7067707777023315,0.18441802263259888,0.9965221306658929,-0.07729866263051743,-0.009381459561345052,-0.029673587605401414
1,1732596326.2189395,-0.14190156757831573,0.2872889041900635,0.5272338390350342,0.5174793005111417,-0.5650489203680663,-0.34920096920783195,0.5394382708328899
2,1732596326.2189395,0.07664775103330612,0.16450606286525726,0.17133770883083344,0.4951912788767878,-0.3146470053977926,-0.7947351407494757,0.15549424913215792
3,1732596326.2189395,-0.008860746398568153,1.4419834613800049,-0.02587900310754776,0.5366415379164235,0.39469935294108,-0.2816061487629686,0.6905988117787498
5,1732596326.2189395,-0.035672903060913086,1.0829060077667236,0.42980512976646423,0.7407634349202354,0.6710261539257406,-0.02887168126289818,0.012645088157021688
0,1732596326.2301548,0.009484786540269852,1.7067707777023315,0.18441802263259888,0.9965221306658929,-0.07729866263051743,-0.009381459561345052,-0.029673587605401414
1,1732596326.2301548,-0.13719619810581207,0.2940352261066437,0.5064535140991211,0.5277100985948435,-0.5680796341218253,-0.35384064408877663,0.5230721056274801
2,1732596326.2301548,0.07588711380958557,0.1641557514667511,0.18912407755851746,0.4948003684500076,-0.314653478255528,-0.7949315157355464,0.15572192734864512
3,1732596326.2301548,-0.008359959349036217,1.4432505369186401,-0.02519243210554123,0.5349014416966762,0.3942591615821931,-0.28375045339706495,0.6913221188337284
5,1732596326.2301548,-0.03490830585360527,1.0860998630523682,0.4300914406776428,0.7420678807786188,0.6694977489253452,-0.030722166939869087,0.012815414621850927
0,1732596326.2411668,0.00924568809568882,1.7151079177856445,0.1849297732114792,0.9971907091821324,-0.0684800248402943,-0.00721026344330299,-0.029481764284619152
1,1732596326.2411668,-0.13642126321792603,0.29013973474502563,0.48552680015563965,0.5260586480116022,-0.5472510622052058,-0.3726595505903829,0.533763629808289
2,1732596326.2411668,0.07464241236448288,0.1640259325504303,0.2067672610282898,0.4940258691998886,-0.3135634273227701,-0.7954684474485116,0.15762741961778548
3,1732596326.2411668,-0.015329800546169281,1.4447847604751587,-0.025616459548473358,0.538666000569313,0.3906515771577659,-0.28743852655044055,0.688919100303627
5,1732596326.2411668,-0.03426418825984001,1.089162826538086,0.43027085065841675,0.7440464455788305,0.6671608279413448,-0.03387649758898718,0.011991972911848857
0,1732596326.2524016,0.00924568809568882,1.7151079177856445,0.1849297732114792,0.9971907091821324,-0.0684800248402943,-0.00721026344330299,-0.029481764284619152
1,1732596326.2524016,-0.13357128202915192,0.29169610142707825,0.4672323763370514,0.5374091785515485,-0.5340979830259287,-0.38514825353576826,0.5268696014354703
2,1732596326.2524016,0.07381244003772736,0.16390496492385864,0.22486905753612518,0.4936419145367249,-0.3135716893233957,-0.7955497281192176,0.15840150024675506
3,1732596326.2524016,-0.016401726752519608,1.446237564086914,-0.02496650069952011,0.5370931501538903,0.3900862048880572,-0.289733608479782,0.6895058581361754
5,1732596326.2524016,-0.033677082508802414,1.0922311544418335,0.4305957555770874,0.7438093734731915,0.667307018718818,-0.03649027868445432,0.01083324105998056
0,1732596326.2636285,0.008332232013344765,1.7183884382247925,0.1864251345396042,0.9971718059298226,-0.07047918409163348,-0.0028977951782379325,-0.025935859165202153
1,1732596326.2636285,-0.13063809275627136,0.29018718004226685,0.44235965609550476,0.5476504465005161,-0.522287416752683,-0.403523190961368,0.5142607202461379
2,1732596326.2636285,0.07285971194505692,0.16364701092243195,0.24296680092811584,0.49311576833411824,-0.31341583199821244,-0.7957326437447119,0.1594277319564367
3,1732596326.2636285,-0.0443556122481823,1.4521821737289429,-0.02415294200181961,0.5436766490022281,0.3846488241397805,-0.2949704381956837,0.6851667572664012
5,1732596326.2636285,-0.033289894461631775,1.0952391624450684,0.4310573637485504,0.7434137466299144,0.6676057188727476,-0.03912671357746293,0.01038342454883836
0,1732596326.2750924,0.006947651505470276,1.7191312313079834,0.1885959357023239,0.9967421422217613,-0.0772593513076398,0.002690766533315852,-0.0229966898245771
1,1732596326.2750924,-0.12773102521896362,0.2881081700325012,0.4173789620399475,0.5577847346807382,-0.5101392861384757,-0.42105964579251953,0.5013412093205588
2,1732596326.2750924,0.07188046723604202,0.16339081525802612,0.26124635338783264,0.49240101618332677,-0.31322738688299795,-0.7959736908651133,0.16079808649317776
3,1732596326.2750924,-0.053389228880405426,1.4530588388442993,-0.02384597808122635,0.5462952214215374,0.3844664145221208,-0.2937488286753066,0.6837094159427582
5,1732596326.2750924,-0.03308452293276787,1.0981240272521973,0.4316178858280182,0.7431570020182365,0.6677464126449201,-0.041620370473409656,0.010014007555249588
0,1732596326.286277,0.006947651505470276,1.7191312313079834,0.1885959357023239,0.9967421422217613,-0.0772593513076398,0.002690766533315852,-0.0229966898245771
1,1732596326.286277,-0.12618736922740936,0.2838493883609772,0.3958706259727478,0.5714662896460735,-0.49615136216906564,-0.44406377409525377,0.47965353901308344
2,1732596326.286277,0.0709151178598404,0.16343280673027039,0.2780068814754486,0.4916613506444623,-0.31273860633947037,-0.7963658926434357,0.16206530647226608
3,1732596326.286277,-0.059409379959106445,1.4545059204101562,-0.023203276097774506,0.5456375358447998,0.3841194801512103,-0.2949400149370467,0.6839167660418827
5,1732596326.286277,-0.03331829607486725,1.1001832485198975,0.4321880638599396,0.7436319938274834,0.6670995907668702,-0.04346360828941645,0.01002707966341143
0,1732596326.2973104,0.005566578358411789,1.7188949584960938,0.1903599202632904,0.9965307361759721,-0.08023261091742959,0.006767860534051553,-0.021057026830762077
1,1732596326.2973104,-0.12435871362686157,0.2788345515727997,0.36877408623695374,0.5861319648383169,-0.4772763479514966,-0.46374158290986434,0.4621690508165162
2,1732596326.2973104,0.06987941265106201,0.16342949867248535,0.29556575417518616,0.49083373677194503,-0.3120588334506365,-0.7968809717478692,0.1633472599730067
3,1732596326.2984803,-0.07933320105075836,1.4559534788131714,-0.022346623241901398,0.5491192849713052,0.3832547042497774,-0.29441621120605144,0.6818382366299478
5,1732596326.2984803,-0.03329753130674362,1.102281093597412,0.43275222182273865,0.7435243124402714,0.6671362805386991,-0.04472989670815148,0.009997090868526699
0,1732596326.3095615,0.005566578358411789,1.7188949584960938,0.1903599202632904,0.9965307361759721,-0.08023261091742959,0.006767860534051553,-0.021057026830762077
1,1732596326.3095615,-0.12434544414281845,0.2715354561805725,0.34455734491348267,0.6025827290000394,-0.45513408162305363,-0.4833926681363256,0.4428072614010563
2,1732596326.3095615,0.06875764578580856,0.16354145109653473,0.3121112585067749,0.489876635602015,-0.3113159689073114,-0.7974102069891092,0.16504755443017893
3,1732596326.3095615,-0.08829670399427414,1.457363247871399,-0.021576158702373505,0.5487695336884084,0.3830680364459541,-0.29505142920948213,0.6819501293203277
5,1732596326.3095615,-0.03341648727655411,1.103844165802002,0.43351486325263977,0.7438384416231567,0.6667091653431343,-0.04594918372510932,0.009583564004363911
0,1732596326.3205316,0.004518967121839523,1.7181440591812134,0.19138410687446594,0.996516470876356,-0.08026344540275102,0.010442685274392472,-0.020091090289332026
1,1732596326.3205316,-0.1233004480600357,0.2655945122241974,0.3173399269580841,0.6166070218308257,-0.43466304885918644,-0.5002406334982868,0.42499750779266054
2,1732596326.3205316,0.06762963533401489,0.16332727670669556,0.32928746938705444,0.4891087044044477,-0.31064184816580026,-0.7978636782488058,0.16639805587709147
3,1732596326.3205316,-0.10657371580600739,1.4583269357681274,-0.02125636488199234,0.5494447312404784,0.3834225752172964,-0.29376677532652773,0.6817614432713187
5,1732596326.3205316,-0.03335142880678177,1.1053903102874756,0.43413272500038147,0.7438587445813258,0.666616628449555,-0.04702533262195695,0.009217989387541396
0,1732596326.3315692,0.0031041689217090607,1.7156602144241333,0.19261619448661804,0.9965296146975492,-0.08012305046455166,0.013010121497974134,-0.018431797967328155
1,1732596326.3315692,-0.12286119163036346,0.2586880624294281,0.2889772653579712,0.631195200415796,-0.4134639573415928,-0.5154107925371263,0.4061919636376552
2,1732596326.3315692,0.06651653349399567,0.16334210336208344,0.34664633870124817,0.4883188614664657,-0.3100633584782403,-0.7983063362024981,0.16766800828306805
3,1732596326.3320737,-0.13370674848556519,1.4583406448364258,-0.021562375128269196,0.5535856522337437,0.3864113634670791,-0.28794354118478704,0.6792035938862575
5,1732596326.3320737,-0.03325905650854111,1.1058627367019653,0.4348255693912506,0.743531051282111,0.6669537924653406,-0.04759615908933682,0.008297107554642452
0,1732596326.3429668,0.0031041689217090607,1.7156602144241333,0.19261619448661804,0.9965296146975492,-0.08012305046455166,0.013010121497974134,-0.018431797967328155
1,1732596326.3429668,-0.1251198947429657,0.2495884746313095,0.2648208439350128,0.647499834160986,-0.3908356178385473,-0.5281737844499269,0.3860362488860055
2,1732596326.3429668,0.0657469779253006,0.1634066253900528,0.3606981039047241,0.4874344769484494,-0.3100880315558283,-0.7985742725735341,0.16891469551685223
3,1732596326.3429668,-0.1451069414615631,1.4585145711898804,-0.02080739289522171,0.5535187110061066,0.38674417564144137,-0.28770054856065574,0.6791716986746308
5,1732596326.3429668,-0.03333154320716858,1.1057730913162231,0.4355027973651886,0.7437305922740927,0.6666956694132748,-0.048220008425486516,0.007516592286987226
0,1732596326.3541765,0.0018765516579151154,1.7120726108551025,0.19334246218204498,0.9966848302637863,-0.07796373829307388,0.014165517026581418,-0.01844766828371898
1,1732596326.3541765,-0.1260910928249359,0.2421141117811203,0.2338234782218933,0.6638994297189902,-0.36623270884076115,-0.5406674502501495,0.36440348536420886
2,1732596326.3551836,0.06483098864555359,0.1635723114013672,0.3788319528102875,0.48662203597854686,-0.3100905403625582,-0.7988771774438445,0.16981947489855656
3,1732596326.3551836,-0.15018221735954285,1.458815097808838,-0.021156631410121918,0.5559670874059558,0.3893240431456859,-0.28370520802966753,0.6773764800785154
5,1732596326.3551836,-0.03330110386013985,1.1058746576309204,0.43618783354759216,0.7437683661180706,0.6666199373874745,-0.04879850258175676,0.006724550178967442
0,1732596326.3662696,0.0018765516579151154,1.7120726108551025,0.19334246218204498,0.9966848302637863,-0.07796373829307388,0.014165517026581418,-0.01844766828371898
1,1732596326.3662696,-0.12688617408275604,0.23474140465259552,0.2025558352470398,0.6791149199529536,-0.3408957428967045,-0.5528646651827289,0.3419556774293238
2,1732596326.3662696,0.06385768949985504,0.16328857839107513,0.3971775472164154,0.48588376254067556,-0.30979037659258307,-0.7992845770746531,0.17056256913509862
3,1732596326.3662696,-0.16216975450515747,1.458739995956421,-0.020325832068920135,0.5559038238285884,0.38993381364531027,-0.2831799982152771,0.6772974268273663
5,1732596326.3662696,-0.033695150166749954,1.1049485206604004,0.4367762804031372,0.7437605487952946,0.666673625215991,-0.0482463455111952,0.006224441049643977
0,1732596326.3773034,0.0005086027085781097,1.708606243133545,0.19353586435317993,0.9968839166655016,-0.07500491348572878,0.01678687958051536,-0.017745227746174472
1,1732596326.3773034,-0.12875865399837494,0.22833409905433655,0.17140066623687744,0.6938156131268709,-0.31309382074099984,-0.5641679472333243,0.31985415770138886
2,1732596326.3773034,0.06326260417699814,0.16348102688789368,0.4095688760280609,0.4848960719396521,-0.30911978500426157,-0.7998506295764263,0.1719296937944172
3,1732596326.3773034,-0.17648057639598846,1.4583003520965576,-0.020093433558940887,0.5596088409474536,0.39315926243320387,-0.2776520308733101,0.6746651903576337
5,1732596326.3784695,-0.03422720357775688,1.103370189666748,0.43725869059562683,0.7442778788665346,0.6660968172731784,-0.04818773435131214,0.006583581437910542
0,1732596326.388732,-0.0013981349766254425,1.70238196849823,0.19372937083244324,0.9971506682324022,-0.07104425141568206,0.019634924834388914,-0.01605320108394071
1,1732596326.388732,-0.13268788158893585,0.22090375423431396,0.14545157551765442,0.7071829469764315,-0.2832815504090742,-0.5747169633646289,0.2989052110040917
2,1732596326.388732,0.06230197846889496,0.16356442868709564,0.426838219165802,0.48348039645126284,-0.3089480134675517,-0.8005455205698301,0.17298745940852958
3,1732596326.388732,-0.18691155314445496,1.45866060256958,-0.019926004111766815,0.5659098521745756,0.4299319284594516,-0.22353856769266284,0.6670347206810704
5,1732596326.388732,-0.03476535901427269,1.101765513420105,0.43773916363716125,0.7450435497049006,0.6652498357242732,-0.0479921871466704,0.007040113356035349
0,1732596326.4000244,-0.0013981349766254425,1.70238196849823,0.19372937083244324,0.9971506682324022,-0.07104425141568206,0.019634924834388914,-0.01605320108394071
1,1732596326.4000244,-0.13477449119091034,0.21496528387069702,0.11420115828514099,0.7193110883006012,-0.25396954947918965,-0.5842681546378503,0.2769869790433486
2,1732596326.4005299,0.06161881238222122,0.16324734687805176,0.444174587726593,0.48164311769556656,-0.3101912926765985,-0.8011587590184732,0.1730488393385899
3,1732596326.4005299,-0.19827711582183838,1.4584954977035522,-0.018689371645450592,0.5655778582038232,0.4322482136586367,-0.22062435925648624,0.6667895205619838
5,1732596326.4005299,-0.03554557263851166,1.1001884937286377,0.4380902647972107,0.7458170195356837,0.6644009422277427,-0.047689327104045984,0.007356182810689246
0,1732596326.411253,-0.002906646579504013,1.6969115734100342,0.19364282488822937,0.9972733338562738,-0.06907639411257337,0.021496060097401362,-0.014569138254000729
1,1732596326.411253,-0.13939669728279114,0.21009886264801025,0.0862375944852829,0.7283265274940693,-0.2248161613791195,-0.5911258453534443,0.26375805588516793
2,1732596326.411253,0.0616297647356987,0.16325362026691437,0.45554882287979126,0.48000386861146177,-0.3127885666340661,-0.8012706716735613,0.17240863105888335
3,1732596326.411253,-0.205033540725708,1.458735704421997,-0.019117526710033417,0.5668265920534659,0.44673480203437155,-0.19811167307007502,0.6632400216987998
5,1732596326.411253,-0.03691406548023224,1.097814679145813,0.43818050622940063,0.7465556435072568,0.6635351391281411,-0.047903018831757405,0.009007992478194256
0,1732596326.4228332,-0.002906646579504013,1.6969115734100342,0.19364282488822937,0.9972733338562738,-0.06907639411257337,0.021496060097401362,-0.014569138254000729
1,1732596326.4228332,-0.1424625813961029,0.20798663794994354,0.05531242489814758,0.7345320731456423,-0.19787471074578145,-0.6000611478768781,0.24745685612269278
2,1732596326.4228332,0.06100201606750488,0.16334378719329834,0.47277238965034485,0.4777826261443805,-0.31468018126500585,-0.8017465861493251,0.17292250598713094
3,1732596326.4228332,-0.21570612490177155,1.4586293697357178,-0.018093757331371307,0.5662976654150788,0.44970484750395545,-0.19416004949052174,0.6628531410737893
5,1732596326.4228332,-0.038337305188179016,1.095298409461975,0.43823951482772827,0.7466564715181585,0.6633512181132135,-0.04841431425231629,0.011189026848462636
0,1732596326.4338725,-0.004668893292546272,1.6907585859298706,0.19326110184192657,0.9973631231789131,-0.06729356754128127,0.023073812444085497,-0.014351527054139048
1,1732596326.4338725,-0.14414258301258087,0.20961573719978333,0.027527399361133575,0.7407539828773072,-0.16968171562309076,-0.6097439496482607,0.2251752752111469
2,1732596326.4338725,0.06112828850746155,0.16346780955791473,0.48365044593811035,0.4758849799795848,-0.31733799282686537,-0.8015242211326525,0.17432461791138154
3,1732596326.4338725,-0.21892602741718292,1.4587993621826172,-0.01847531646490097,0.5650686221363339,0.4690711966416285,-0.16591754434965642,0.6581345013159133
5,1732596326.4338725,-0.03977841138839722,1.0925978422164917,0.4382149875164032,0.7465171124592223,0.6634586040570034,-0.048626544274912954,0.013049149502999286
0,1732596326.4450693,-0.006847944110631943,1.6838676929473877,0.19310393929481506,0.9973932877085631,-0.06617542055211031,0.025178059728861217,-0.013910725461716103
1,1732596326.4481328,-0.14598645269870758,0.21092988550662994,-0.0011313185095787048,0.746529945966741,-0.14041121810108606,-0.6178855072127972,0.20296595419839525
2,1732596326.4481328,0.06067774444818497,0.16327257454395294,0.5002753138542175,0.4739790211518697,-0.32000554969625034,-0.8013505974271736,0.1754352371596601
3,1732596326.4481328,-0.21912778913974762,1.4588899612426758,-0.018719829618930817,0.5629180374724128,0.48500327821280353,-0.14221765526325236,0.6539641400711177
5,1732596326.4481328,-0.04135861620306969,1.0897079706192017,0.43812230229377747,0.7462611871848066,0.6636867118052082,-0.04885781888665996,0.015067646108582218
0,1732596326.4593856,-0.006847944110631943,1.6838676929473877,0.19310393929481506,0.9973932877085631,-0.06617542055211031,0.025178059728861217,-0.013910725461716103
1,1732596326.4593856,-0.1483231782913208,0.2158970981836319,-0.028573058545589447,0.7541366506740736,-0.10021209524774234,-0.6266740277466383,0.1688639890294039
2,1732596326.4593856,0.06015133857727051,0.16317692399024963,0.5206369161605835,0.47114262303634713,-0.32442095140163263,-0.8009285587842304,0.176888029062919
3,1732596326.4593856,-0.2283930778503418,1.4588360786437988,-0.01794125884771347,0.5616316649586767,0.48980342823911827,-0.13537565184720815,0.6529439287005389
5,1732596326.4593856,-0.04366183653473854,1.085347294807434,0.43774092197418213,0.744945443835223,0.6650499425946691,-0.04937308026304526,0.01809240217463706
0,1732596326.4701078,-0.009772352874279022,1.6760332584381104,0.19268500804901123,0.9973283110721526,-0.06625013429176725,0.02748675959288078,-0.013843374836015436
1,1732596326.4701078,-0.14607559144496918,0.22350649535655975,-0.04178912192583084,0.7569059007362797,-0.07437629782162002,-0.6314582914588914,0.15106950733805619
2,1732596326.4701078,0.06005077064037323,0.16319429874420166,0.5357213616371155,0.46931099700382256,-0.329639246153047,-0.7992492665040061,0.17968174186856492
3,1732596326.4701078,-0.22234563529491425,1.4573278427124023,-0.018538735806941986,0.5614706561948519,0.4926948526452111,-0.13092472899388197,0.6518137999261634
5,1732596326.4701078,-0.04561430215835571,1.081841230392456,0.4373374879360199,0.7425921165396331,0.6675765600864242,-0.04984588656938207,0.02034558720881348
0,1732596326.4814014,-0.012513065710663795,1.6703097820281982,0.1922415792942047,0.9972908456125752,-0.06606077246333826,0.028838490339134788,-0.014672089476197477
1,1732596326.4814014,-0.14543521404266357,0.2294628769159317,-0.053414858877658844,0.7567279787896986,-0.04882767965748282,-0.6370061882004244,0.138570033667984
2,1732596326.4814014,0.060466788709163666,0.16378062963485718,0.5448027849197388,0.4673407988868011,-0.3362615574871302,-0.7966269467488132,0.18413762646727544
3,1732596326.4814014,-0.21786707639694214,1.4558888673782349,-0.018895484507083893,0.5624550430558055,0.48822983090123756,-0.1375320867857942,0.6529633203217824
5,1732596326.4814014,-0.04776224493980408,1.078231930732727,0.436784952878952,0.7399969047162687,0.6703439041667962,-0.05052668108834321,0.022153260119798835
0,1732596326.4927437,-0.012513065710663795,1.6703097820281982,0.1922415792942047,0.9972908456125752,-0.06606077246333826,0.028838490339134788,-0.014672089476197477
1,1732596326.4936059,-0.14383798837661743,0.23369047045707703,-0.06488025933504105,0.7526871603553448,-0.026762883627559724,-0.6450385991628508,0.12911584962613298
