TrackerIndex,Time,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ,TrackerIndex,Time,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ,TrackerIndex,Time,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ
1,1734571417,0.024792239,0.103073746,-0.398083925,0.595994709,-0.287928087,0.738366692,-0.129236456,2,1734571417,0.155369669,0.224031493,-0.136279672,0.500746516,-0.559938209,0.397266211,-0.527163959,3,1734571417,0.08473783,0.940627575,-0.228785545,0.613132304,0.788226712,0.011085642,-0.051425544
1,1734571417,0.025640965,0.102646634,-0.37557584,0.594989092,-0.287316278,0.739008488,-0.131544929,2,1734571417,0.156624734,0.218681961,-0.169173732,0.516885811,-0.54410882,0.419749897,-0.510475141,3,1734571417,0.08365038,0.938076794,-0.227672324,0.598447077,0.800481391,-0.021379172,-0.02517362
1,1734571417,0.026373588,0.102244809,-0.352975518,0.593490224,-0.287743281,0.739526783,-0.134437277,2,1734571417,0.157717466,0.212239578,-0.203463912,0.537983935,-0.525358507,0.442926175,-0.488249976,3,1734571417,0.082027607,0.936684966,-0.227249026,0.577321841,0.815580162,-0.036255744,-0.014634301
1,1734571417,0.02664838,0.10238412,-0.329603553,0.591155501,-0.289212211,0.739989543,-0.138949722,2,1734571417,0.158701718,0.204901636,-0.239223242,0.561597216,-0.504028233,0.464612722,-0.463356027,3,1734571417,0.080172859,0.937865078,-0.229201242,0.57610329,0.816893079,-0.020475038,-0.019270537
1,1734571417,0.027294897,0.102628797,-0.306989908,0.588899558,-0.291966838,0.73985543,-0.143412069,2,1734571417,0.159440964,0.197548822,-0.273399413,0.585500048,-0.480503383,0.483826857,-0.438426586,3,1734571417,0.078747995,0.938249707,-0.230278492,0.567088282,0.823294606,-0.017978743,-0.016538006
1,1734571417,0.027726009,0.102836333,-0.28421706,0.586508695,-0.297680848,0.738802999,-0.146846112,2,1734571417,0.160171598,0.189256161,-0.309893072,0.610512161,-0.452985166,0.500904051,-0.413732469,3,1734571417,0.079159379,0.945679724,-0.234374255,0.594499322,0.803775542,-0.018403281,-0.013300567
1,1734571417,0.027400061,0.103622451,-0.26176405,0.58340235,-0.305899027,0.737327967,-0.14971672,2,1734571417,0.160843849,0.181031138,-0.346976459,0.63599862,-0.421455014,0.516505814,-0.388719926,3,1734571417,0.078952417,0.951579273,-0.238029748,0.608496589,0.793312197,-0.018085486,-0.007784716
1,1734571417,0.027404457,0.104639411,-0.239157066,0.580888882,-0.315878797,0.73351204,-0.157317512,2,1734571417,0.161519825,0.173658654,-0.384333313,0.661890295,-0.384215579,0.531081176,-0.363637801,3,1734571417,0.079148769,0.95888114,-0.24232313,0.620858835,0.783768133,-0.014927707,-0.004330229
1,1734571417,0.026660472,0.106179178,-0.215636939,0.576626414,-0.333442366,0.726844054,-0.167380131,2,1734571417,0.161594391,0.165835544,-0.426047564,0.686260547,-0.344077503,0.545652811,-0.336035693,3,1734571417,0.079706669,0.968528926,-0.248527169,0.627831655,0.778300078,-0.008192484,-0.003053284
1,1734571417,0.025195967,0.108928502,-0.19586736,0.57159707,-0.351730522,0.718513979,-0.182482664,2,1734571417,0.161255866,0.159563825,-0.464815199,0.70422841,-0.305761746,0.55935727,-0.312556291,3,1734571417,0.079761706,0.97720021,-0.254613698,0.633250609,0.773943496,-0.000960071,-0.002074916
