TrackerIndex,Time,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ,TrackerIndex,Time,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ,TrackerIndex,Time,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ
1,1734316493,-0.076769747,0.11301706,0.220462739,0.3810962,-0.598964098,0.618672275,-0.336529659,2,1734316493,0.050637361,0.0823915,-0.063901044,0.706593711,-0.197322886,0.623095766,-0.271183729,3,1734316493,0.028377565,0.974031031,0.173757136,0.752346966,0.658749174,0.004210063,0.00242839
1,1734316493,-0.077002868,0.119276091,0.217422962,0.369445739,-0.604436211,0.61638456,-0.343856277,2,1734316493,0.051960655,0.082296044,-0.058339402,0.706256558,-0.197549192,0.622961539,-0.272203815,3,1734316493,0.030030413,0.974008322,0.17493628,0.752081801,0.659044835,0.005322684,0.002123136
1,1734316493,-0.076705985,0.125192121,0.21329172,0.363410777,-0.597007937,0.622399542,-0.35232634,2,1734316493,0.053165846,0.082111605,-0.053148463,0.705321649,-0.198043188,0.623048244,-0.274064327,3,1734316493,0.031678092,0.973984599,0.176151872,0.751901818,0.659240859,0.006470513,0.001800496
1,1734316493,-0.077152312,0.130829409,0.2085585,0.355860044,-0.593123569,0.625877833,-0.360341468,2,1734316493,0.05448021,0.082041025,-0.047850199,0.704646059,-0.198441554,0.622998756,-0.275622107,3,1734316493,0.033296082,0.973961294,0.177345559,0.751724,0.659432382,0.007597579,0.001483687
1,1734316493,-0.078800403,0.136692449,0.200679541,0.352068524,-0.578139489,0.63949412,-0.364485933,2,1734316493,0.055812217,0.081968196,-0.042392202,0.704199444,-0.199190268,0.622617834,-0.277080476,3,1734316493,0.034736153,0.974278092,0.178682402,0.753029021,0.657945052,0.007425283,-0.000752136
1,1734316493,-0.079917341,0.140369162,0.193286926,0.345834422,-0.568674823,0.650161189,-0.366467126,2,1734316493,0.056986675,0.081699006,-0.037046399,0.703568545,-0.199131101,0.62291964,-0.278045257,3,1734316493,0.036307652,0.974561751,0.180217505,0.753204835,0.657731747,0.008089082,-0.002428385
1,1734316493,-0.082274824,0.142909005,0.184439972,0.340340175,-0.559218868,0.661580098,-0.365724304,2,1734316493,0.058277313,0.081635825,-0.03148371,0.703133992,-0.199389525,0.622787755,-0.279252508,3,1734316493,0.037861198,0.975092709,0.181698874,0.753096299,0.657836136,0.008771627,-0.004545373
1,1734316493,-0.085014977,0.145329118,0.175136,0.334733975,-0.549273047,0.672980093,-0.365170826,2,1734316493,0.059628092,0.081601284,-0.025676964,0.702620637,-0.199539584,0.622786747,-0.280437157,3,1734316493,0.039478775,0.975622833,0.183168322,0.753132482,0.657767769,0.009499902,-0.006543291
1,1734316493,-0.088142447,0.145969361,0.165040478,0.331716399,-0.539233246,0.684623217,-0.361225619,2,1734316493,0.060650233,0.081552036,-0.020609252,0.702269028,-0.199711465,0.622633216,-0.281533861,3,1734316493,0.040973239,0.976300538,0.184627682,0.753135987,0.657722427,0.01034808,-0.008963381
1,1734316493,-0.090417981,0.144675463,0.154122978,0.333636867,-0.527232991,0.696327844,-0.354740382,2,1734316493,0.06199025,0.081546068,-0.014934493,0.701601273,-0.199472529,0.623002444,-0.282549764,3,1734316493,0.042490285,0.976997018,0.186064243,0.753629965,0.657102861,0.01134125,-0.011363262
1,1734316493,-0.093752064,0.142696038,0.141687363,0.338103112,-0.51446267,0.706709977,-0.348676647,2,1734316493,0.063140206,0.08133655,-0.00964829,0.701358137,-0.19926276,0.622830547,-0.28367787,3,1734316493,0.043845575,0.97742933,0.187254086,0.753943497,0.656689749,0.01231212,-0.013271474
1,1734316493,-0.097136438,0.140942171,0.129543558,0.340033412,-0.501911948,0.717427234,-0.34316145,2,1734316493,0.064482927,0.081321277,-0.004014136,0.70090134,-0.199171938,0.622868793,-0.284784505,3,1734316493,0.045299221,0.978083611,0.188692883,0.754217733,0.656312259,0.013246454,-0.015307145
1,1734316493,-0.100392498,0.136327535,0.114522457,0.349622993,-0.487157291,0.727288341,-0.333905645,2,1734316493,0.06581144,0.081149429,0.002078068,0.700588702,-0.198811503,0.623026022,-0.285461098,3,1734316493,0.046605278,0.978690147,0.190240726,0.754452046,0.655979432,0.014305062,-0.016985617
1,1734316493,-0.104091547,0.131589785,0.099852689,0.358415577,-0.473717655,0.736348125,-0.32391513,2,1734316493,0.066871054,0.081079707,0.007326109,0.700228406,-0.198588066,0.623237937,-0.286037503,3,1734316493,0.047622193,0.979269862,0.191593662,0.754879995,0.655435124,0.015191738,-0.018172153
1,1734316493,-0.107511692,0.126449376,0.084851511,0.367018072,-0.460081189,0.745725895,-0.312275668,2,1734316493,0.068078443,0.080990642,0.012939645,0.700016807,-0.197974693,0.623454171,-0.286509248,3,1734316493,0.048629981,0.97988987,0.192972422,0.755479148,0.65470107,0.015737421,-0.01923726
1,1734316493,-0.111398704,0.121546,0.069526061,0.374919684,-0.446196092,0.7545872,-0.301566816,2,1734316493,0.06938833,0.080966309,0.018583821,0.699741927,-0.19760731,0.623628084,-0.28705532,3,1734316493,0.04962809,0.980429769,0.194361985,0.756066614,0.653970779,0.016378023,-0.020425835
1,1734316493,-0.115409121,0.115832567,0.052538659,0.384757724,-0.433346691,0.762246617,-0.288360127,2,1734316493,0.070633933,0.080922142,0.024301732,0.69964432,-0.197469245,0.623640308,-0.287361195,3,1734316493,0.050374266,0.980771303,0.195583418,0.756962068,0.652905677,0.016583298,-0.021156673
1,1734316493,-0.119427226,0.11045751,0.035599951,0.394322822,-0.420312114,0.769641849,-0.274771278,2,1734316493,0.071664199,0.080783643,0.029764818,0.699826009,-0.197327772,0.623500948,-0.287318428,3,1734316493,0.051015221,0.981104672,0.196837053,0.757283486,0.652506897,0.016659908,-0.021882892
1,1734316493,-0.122989535,0.105973214,0.019178415,0.40563232,-0.407358146,0.776325909,-0.258534036,2,1734316493,0.072764039,0.080709323,0.035127487,0.699564037,-0.197320631,0.623726405,-0.287471729,3,1734316493,0.051578805,0.981372416,0.198006734,0.757613876,0.652107204,0.016621908,-0.022383175
1,1734316493,-0.126833856,0.101127334,0.001887023,0.415889784,-0.393631908,0.782812733,-0.243502994,2,1734316493,0.073964223,0.080638483,0.040679265,0.699447247,-0.197285536,0.623786601,-0.287649339,3,1734316493,0.05211306,0.981657267,0.199256346,0.757973379,0.651669538,0.016621649,-0.022952043
1,1734316493,-0.130331397,0.097005017,-0.015732164,0.427970603,-0.379839252,0.787729764,-0.228134517,2,1734316493,0.07515265,0.080568328,0.046176653,0.699331565,-0.197250785,0.623846169,-0.287825199,3,1734316493,0.052559901,0.981841862,0.200377285,0.758246853,0.651345341,0.01640149,-0.023282797
1,1734316493,-0.133241206,0.094449751,-0.032723695,0.443978,-0.365608156,0.789180571,-0.215424898,2,1734316493,0.076014623,0.080412269,0.051491313,0.699565508,-0.198043222,0.623437812,-0.287597639,3,1734316493,0.052777112,0.981917799,0.201352522,0.758589086,0.650966828,0.015748842,-0.023167842
1,1734316493,-0.135719016,0.0921674,-0.05055315,0.459798926,-0.35076099,0.789862848,-0.204127281,2,1734316493,0.076836705,0.080323763,0.056894325,0.699720064,-0.198528146,0.623183809,-0.287437452,3,1734316493,0.053106375,0.981965482,0.20217602,0.7591106,0.650374506,0.015287673,-0.023031475
1,1734316493,-0.138085902,0.090052933,-0.067911424,0.474374815,-0.33599495,0.790519011,-0.19275713,2,1734316493,0.077876776,0.080216065,0.062217619,0.699806984,-0.199044195,0.622980883,-0.287308843,3,1734316493,0.053291176,0.981969655,0.203093141,0.759545032,0.649882215,0.014850224,-0.022890525
1,1734316493,-0.139840737,0.089704841,-0.08443635,0.490851223,-0.319653455,0.789015111,-0.185316417,2,1734316493,0.078879759,0.080092393,0.067555934,0.699980145,-0.199664303,0.622640223,-0.287195235,3,1734316493,0.053388137,0.981903911,0.20393993,0.759897507,0.649490782,0.01442542,-0.022572631
1,1734316493,-0.140810087,0.089735955,-0.101087019,0.507239627,-0.303205149,0.786919667,-0.177572198,2,1734316493,0.07977175,0.080025315,0.072860345,0.700028149,-0.200219418,0.622433003,-0.287140881,3,1734316493,0.05348514,0.981792927,0.204580322,0.759980662,0.649419874,0.013961558,-0.02209664
1,1734316493,-0.141808957,0.090070933,-0.117577903,0.522658993,-0.287157205,0.784659351,-0.16934554,2,1734316493,0.080798984,0.079904243,0.07820002,0.700149732,-0.200757974,0.622179299,-0.287018204,3,1734316493,0.053517144,0.981614053,0.205358818,0.760225885,0.649153982,0.013532543,-0.021738548
1,1734316493,-0.142365828,0.09204179,-0.131790772,0.53631481,-0.273726505,0.781781211,-0.162043889,2,1734316493,0.081840806,0.079812981,0.083708785,0.700453357,-0.20133305,0.621685166,-0.28694564,3,1734316493,0.053396914,0.981488645,0.205897599,0.760082414,0.649343464,0.013266081,-0.021256115
1,1734316493,-0.142305851,0.09449064,-0.144953996,0.548641709,-0.262643188,0.778692023,-0.153784772,2,1734316493,0.082772106,0.079735473,0.089001738,0.700430902,-0.201873332,0.621425765,-0.287182309,3,1734316493,0.053263646,0.981207013,0.206287429,0.760285107,0.649129229,0.013163347,-0.02060495
