TrackerIndex,Time,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ,TrackerIndex,Time,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ,TrackerIndex,Time,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ
1,1734301839,-0.051029857,0.077230126,0.175098419,0.716399053,-0.194809525,-0.585080017,0.326347863,2,1734301839,0.037939914,0.104151204,-0.273509264,0.668483076,-0.136998498,-0.722747218,0.109537232,3,1734301839,-0.012070871,0.904355764,0.182920948,0.711901293,0.699827819,0.032210168,-0.048990337
1,1734301839,-0.048595898,0.077180244,0.185893044,0.715572444,-0.196138764,-0.584211068,0.328912169,2,1734301839,0.035952952,0.109118715,-0.28227362,0.678548621,-0.120224925,-0.718241777,0.096159459,3,1734301839,-0.010152389,0.902395189,0.183380947,0.710306658,0.701169508,0.033220418,-0.052174221
1,1734301839,-0.046555918,0.077213831,0.196138442,0.714575085,-0.196209305,-0.583066254,0.333043754,2,1734301839,0.033870984,0.110303976,-0.284279585,0.684842067,-0.114932514,-0.71367813,0.091897978,3,1734301839,-0.007813358,0.900813401,0.183459237,0.709739343,0.701524283,0.034438268,-0.054293388
1,1734301839,-0.044517592,0.077290803,0.205831975,0.713199445,-0.196226374,-0.581819363,0.338123949,2,1734301839,0.031464323,0.109800912,-0.283008963,0.689154135,-0.11491911,-0.709731919,0.090226899,3,1734301839,-0.005780061,0.899282753,0.18360275,0.709683457,0.70145451,0.035244014,-0.055396586
1,1734301839,-0.042720068,0.07737644,0.216282323,0.711144136,-0.196198334,-0.580709924,0.344319884,2,1734301839,0.029117633,0.105674751,-0.278150976,0.693557449,-0.120510368,-0.704067782,0.093508308,3,1734301839,-0.004048088,0.898004234,0.183366716,0.711009968,0.700101082,0.035913488,-0.055075911
1,1734301839,-0.041077703,0.077487454,0.22687979,0.708554313,-0.19643308,-0.579138059,0.352085219,2,1734301839,0.025569668,0.099909231,-0.270603389,0.69688725,-0.123567955,-0.695512781,0.123858654,3,1734301839,-0.002387326,0.89669764,0.182850897,0.712149646,0.698901718,0.036381181,-0.055278959
1,1734301840,-0.039626196,0.077711791,0.235965446,0.704485139,-0.196572677,-0.578343165,0.361357059,2,1734301840,0.022136034,0.094794288,-0.265364766,0.698402557,-0.13097679,-0.688535887,0.144904288,3,1734301840,-0.001073084,0.895687699,0.181986272,0.711322645,0.699815186,0.035503338,-0.054938811
1,1734301840,-0.038457062,0.077959515,0.24565877,0.700016865,-0.197986416,-0.576404985,0.372203136,2,1734301840,0.019940674,0.089328401,-0.260585248,0.701836075,-0.140311797,-0.677857749,0.168070878,3,1734301840,0.000366568,0.894578934,0.181226417,0.711047503,0.700124816,0.035132336,-0.054793897
1,1734301840,-0.037410583,0.078337185,0.254431009,0.694506601,-0.201785815,-0.572662059,0.386006728,2,1734301840,0.019227263,0.083581984,-0.2556943,0.702001054,-0.153951747,-0.668687076,0.190659606,3,1734301840,0.00152957,0.894184828,0.179594934,0.709231642,0.702032811,0.035296494,-0.053801478
1,1734301840,-0.036107063,0.079258509,0.262725502,0.688084333,-0.207144175,-0.56873871,0.40020967,2,1734301840,0.019062772,0.078135043,-0.249505073,0.697594852,-0.165018336,-0.664519602,0.21105498,3,1734301840,0.002931434,0.893748343,0.178124428,0.708520502,0.702829431,0.035662658,-0.052513572
1,1734301840,-0.035132471,0.079960041,0.270996362,0.681833134,-0.21197042,-0.564868357,0.413637652,2,1734301840,0.020435128,0.073882408,-0.243125945,0.692563505,-0.174859889,-0.661416308,0.228710323,3,1734301840,0.004286842,0.893624961,0.176558688,0.707205481,0.704261157,0.036095774,-0.050732375
1,1734301840,-0.034238271,0.081193596,0.277237177,0.671124013,-0.225045239,-0.557109747,0.434253314,2,1734301840,0.022462055,0.070753343,-0.235496849,0.690597344,-0.187105566,-0.656231452,0.239639571,3,1734301840,0.005779147,0.89399302,0.174752519,0.705903311,0.705603002,0.037760001,-0.048980618
1,1734301840,-0.033223204,0.082359962,0.283446133,0.660740828,-0.237162292,-0.548359339,0.454398055,2,1734301840,0.023923485,0.06873741,-0.226706356,0.688327676,-0.193568466,-0.653539042,0.248240017,3,1734301840,0.007363436,0.894338846,0.173008993,0.705738038,0.705815329,0.039305292,-0.047048728
1,1734301840,-0.032236587,0.083772503,0.288736939,0.647204825,-0.252891714,-0.535390966,0.480133684,2,1734301840,0.025537869,0.068205319,-0.215791598,0.687360522,-0.190297712,-0.655504891,0.248265249,3,1734301840,0.008944673,0.895360112,0.171423152,0.707498414,0.704228351,0.040530665,-0.043194547
1,1734301840,-0.031490166,0.085276559,0.29340291,0.631506961,-0.270807102,-0.52044758,0.506948445,2,1734301840,0.028081369,0.067320645,-0.204909444,0.686709519,-0.191945892,-0.654859156,0.250492314,3,1734301840,0.010567063,0.896621704,0.170015618,0.709052376,0.7027164,0.042541869,-0.040305088
1,1734301840,-0.030696977,0.086937055,0.296664,0.614205413,-0.29103016,-0.500786604,0.535972104,2,1734301840,0.030460417,0.06687998,-0.194164783,0.686222066,-0.192486031,-0.654860524,0.251408362,3,1734301840,0.012100122,0.898025155,0.168885157,0.711199629,0.700489894,0.045265198,-0.038210299
1,1734301840,-0.030367503,0.088986129,0.299290717,0.59586584,-0.311594772,-0.479427039,0.563916934,2,1734301840,0.032886352,0.066545092,-0.182977691,0.686090809,-0.192613307,-0.654830234,0.251747775,3,1734301840,0.013516064,0.899503887,0.168279633,0.712437672,0.69894522,0.049469956,-0.038221238
