TrackerIndex,Time,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ,TrackerIndex,Time,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ,TrackerIndex,Time,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ
1,1734571315,-0.095909409,0.108408235,-0.533726275,0.594580352,-0.269686673,0.749568965,-0.109040432,2,1734571315,0.077421665,0.18963334,-0.161588758,0.564400245,-0.535355798,0.329036968,-0.535332776,3,1734571315,-0.040290892,0.980383873,-0.297906816,0.669411847,0.740720987,-0.056745231,-0.000113841
1,1734571315,-0.095486633,0.108474888,-0.514878571,0.593974297,-0.269730466,0.749843876,-0.110336246,2,1734571315,0.076877818,0.190021917,-0.188871935,0.578895439,-0.525205191,0.352439113,-0.514613044,3,1734571315,-0.041500911,0.983875573,-0.29526931,0.670499986,0.739506243,-0.059496426,0.004524869
1,1734571315,-0.095327534,0.108539365,-0.498446286,0.593537782,-0.269730108,0.749989839,-0.111687262,2,1734571315,0.076093853,0.188378975,-0.214447349,0.591943835,-0.508910018,0.376427482,-0.498914651,3,1734571315,-0.042625561,0.986970544,-0.292976439,0.676720739,0.733734714,-0.060369006,0.006161621
1,1734571315,-0.094762988,0.108518533,-0.481566787,0.59334914,-0.269804128,0.749863105,-0.113347171,2,1734571315,0.075403161,0.185789347,-0.241325602,0.604789513,-0.493084081,0.398743755,-0.481768673,3,1734571315,-0.043293938,0.990156293,-0.291102588,0.693285568,0.718397614,-0.056852259,0.005264007
1,1734571315,-0.094149657,0.108550861,-0.464263797,0.592617121,-0.270003252,0.750075174,-0.115285817,2,1734571315,0.074560262,0.181453466,-0.269801021,0.618214119,-0.475102189,0.420454992,-0.464011791,3,1734571315,-0.043803796,0.99332279,-0.289192975,0.708178662,0.703921471,-0.054313181,0.005268972
1,1734571315,-0.093995295,0.108596876,-0.447301924,0.592781777,-0.269237872,0.750164608,-0.115642976,2,1734571315,0.073543727,0.176197022,-0.299955904,0.633801961,-0.453107555,0.441653299,-0.444894444,3,1734571315,-0.04429663,0.996187866,-0.287245691,0.722723417,0.68926697,-0.05047677,0.005816254
1,1734571315,-0.093453787,0.108580813,-0.430076778,0.593028911,-0.269132664,0.749921895,-0.116196455,2,1734571315,0.072670467,0.17094557,-0.32870841,0.64944147,-0.428966757,0.461492677,-0.425720696,3,1734571315,-0.044125877,0.998657882,-0.285247743,0.734909158,0.676498449,-0.047126508,0.006117417
1,1734571315,-0.092805624,0.108586192,-0.412848353,0.592573745,-0.268809037,0.750199936,-0.117464953,2,1734571315,0.071629159,0.165138006,-0.360138416,0.665386571,-0.401979633,0.480280433,-0.406206529,3,1734571315,-0.043790087,1.000724912,-0.283197165,0.743759138,0.66697281,-0.043886301,0.006611519
1,1734571315,-0.09243682,0.108577758,-0.396422148,0.59230661,-0.268694656,0.750273068,-0.11860251,2,1734571315,0.070700675,0.159210667,-0.391985357,0.679457966,-0.373301912,0.499117025,-0.387123813,3,1734571315,-0.043516383,1.002089024,-0.281220734,0.745014671,0.665808614,-0.040162651,0.006225054
1,1734571315,-0.091890961,0.10860721,-0.380037367,0.591686578,-0.268458019,0.750626568,-0.119986559,2,1734571315,0.070040062,0.153678641,-0.422068536,0.690965404,-0.344956949,0.51714477,-0.368961832,3,1734571315,-0.042986318,1.003008723,-0.279269546,0.74509241,0.665911678,-0.036830814,0.006509711
1,1734571315,-0.091523804,0.108594127,-0.362447858,0.591278586,-0.269188213,0.750484232,-0.121248988,2,1734571315,0.069246143,0.147532403,-0.457402289,0.701573119,-0.313077765,0.53731995,-0.347943657,3,1734571315,-0.04241915,1.004180312,-0.277111888,0.747255302,0.663678254,-0.033099782,0.006710767
1,1734571315,-0.091108657,0.108600333,-0.345059216,0.591175307,-0.269704683,0.750242949,-0.122091558,2,1734571315,0.068898402,0.142751262,-0.492512941,0.707958041,-0.282381667,0.559050868,-0.326371168,3,1734571315,-0.041423336,1.002837062,-0.275167048,0.731784436,0.680917137,-0.028188791,0.006978948
1,1734571315,-0.090345472,0.108597346,-0.328169733,0.589703076,-0.269815961,0.751054229,-0.123963382,2,1734571315,0.068952911,0.139046818,-0.525177717,0.713242551,-0.251798589,0.578322978,-0.305654714,3,1734571315,-0.040512815,1.002106309,-0.273484111,0.723376962,0.689994494,-0.024248247,0.006732474
1,1734571315,-0.089713231,0.108644545,-0.311608791,0.58849333,-0.270238261,0.75150003,-0.126072077,2,1734571315,0.069336943,0.13639769,-0.558597922,0.717311472,-0.221088503,0.59608135,-0.285081053,3,1734571315,-0.039524004,1.000795007,-0.271921992,0.716357843,0.697402694,-0.020474958,0.00645925
1,1734571315,-0.08962521,0.108520687,-0.295058817,0.587337392,-0.271863797,0.751541502,-0.127713202,2,1734571315,0.070022456,0.135122642,-0.593613088,0.721634245,-0.188380553,0.612925098,-0.26092126,3,1734571315,-0.038256444,0.998589039,-0.270431995,0.709295539,0.704707047,-0.016191405,0.005060496
1,1734571315,-0.089166224,0.108471513,-0.278901577,0.586270428,-0.273089028,0.751724514,-0.128917571,2,1734571315,0.070840351,0.13599439,-0.62530309,0.726354467,-0.159307876,0.625421779,-0.236384677,3,1734571315,-0.036899358,0.996108949,-0.26955837,0.703627583,0.710448734,-0.013023998,0.001054085
1,1734571315,-0.089007467,0.10839916,-0.2633515,0.584689184,-0.275060454,0.751986446,-0.130369898,2,1734571315,0.071554534,0.138993353,-0.656212926,0.731918829,-0.131174373,0.63508972,-0.209163002,3,1734571315,-0.035496555,0.99365437,-0.268762171,0.698115476,0.71590172,-0.010330556,-0.003573765
1,1734571315,-0.088852622,0.108466096,-0.246980995,0.583708988,-0.276160542,0.751740391,-0.13381149,2,1734571315,0.071701251,0.144964591,-0.685865045,0.73856592,-0.104317559,0.641458817,-0.179356985,3,1734571315,-0.033648729,0.990384877,-0.268209696,0.693542229,0.720286459,-0.008356196,-0.01080188
1,1734571315,-0.088356048,0.108488999,-0.230702311,0.580981595,-0.279119492,0.752122313,-0.137348867,2,1734571315,0.071120553,0.152185321,-0.712292075,0.7417362,-0.078307913,0.648637346,-0.15154223,3,1734571315,-0.031795599,0.987415433,-0.267923892,0.690790265,0.722814522,-0.006402147,-0.017519655
1,1734571315,-0.088312939,0.108713895,-0.215182096,0.578104412,-0.286450148,0.750894713,-0.141062914,2,1734571315,0.070870452,0.159969404,-0.73796761,0.742066424,-0.051275469,0.656375689,-0.12601351,3,1734571315,-0.029345796,0.984169424,-0.268399626,0.69017201,0.723206171,-0.003402982,-0.024974244
1,1734571315,-0.088588133,0.108919412,-0.199252024,0.575482282,-0.292826435,0.74975542,-0.144705268,2,1734571315,0.070424147,0.168846875,-0.75853157,0.732070218,-0.024740369,0.672505486,-0.105818105,3,1734571315,-0.026757188,0.981036067,-0.268934429,0.689621939,0.723458741,0.000705101,-0.032069108
1,1734571315,-0.08850646,0.109333351,-0.184124112,0.572050015,-0.301461586,0.747808888,-0.150536773,2,1734571315,0.068427093,0.176453769,-0.773784995,0.721310491,-0.012973797,0.687381208,-0.08396361,3,1734571315,-0.024157166,0.978213847,-0.26959461,0.689818585,0.722924076,0.00554215,-0.038734939
1,1734571316,-0.088723838,0.109782822,-0.17010203,0.568930545,-0.309823162,0.745397678,-0.157193912,2,1734571316,0.066305853,0.182356924,-0.78629601,0.711704009,-0.004330556,0.699527356,-0.064188523,3,1734571316,-0.021415781,0.97571677,-0.270426631,0.68995783,0.722386901,0.011517215,-0.044527865
1,1734571316,-0.089181408,0.110449061,-0.155201107,0.564752196,-0.321803632,0.7416875,-0.165520611,2,1734571316,0.064008005,0.18494156,-0.792619288,0.703417876,0.003702749,0.708659248,-0.054696432,3,1734571316,-0.018817749,0.973073661,-0.271203101,0.690581624,0.721454083,0.016127888,-0.048382949
1,1734571316,-0.089533694,0.111072011,-0.140139535,0.560734714,-0.334353012,0.737213053,-0.174074091,2,1734571316,0.062952138,0.183674514,-0.795000434,0.696084184,0.009450298,0.715524015,-0.058333297,3,1734571316,-0.016738389,0.970787525,-0.271790385,0.688740756,0.723409929,0.016440377,-0.045210888
1,1734571316,-0.090146855,0.111786239,-0.125370994,0.556543295,-0.348647376,0.731266582,-0.184265674,2,1734571316,0.062477715,0.178254217,-0.793705225,0.692572709,0.006533637,0.717728274,-0.071880695,3,1734571316,-0.014924318,0.968430042,-0.272485912,0.68542139,0.726670994,0.017363874,-0.042955798
1,1734571316,-0.091002971,0.112954758,-0.113229237,0.549273103,-0.367428853,0.723806054,-0.198495167,2,1734571316,0.061168768,0.169124126,-0.786942065,0.697059414,-0.009720851,0.711944031,-0.084553218,3,1734571316,-0.013552107,0.965930045,-0.273458183,0.681067934,0.73087246,0.017753972,-0.040700578
1,1734571316,-0.091685817,0.114140488,-0.099518239,0.540395071,-0.386120417,0.716318478,-0.213944436,2,1734571316,0.060040154,0.160102442,-0.777301431,0.703957478,-0.035202204,0.703037593,-0.094565554,3,1734571316,-0.012767531,0.963582933,-0.275368989,0.668703771,0.742533644,0.014374538,-0.035674002
1,1734571316,-0.092374027,0.115026496,-0.086184457,0.532519426,-0.402791655,0.708892139,-0.227275371,2,1734571316,0.059012808,0.151665047,-0.767928123,0.710630676,-0.060817758,0.693154209,-0.104126273,3,1734571316,-0.011718679,0.961274803,-0.276844501,0.660616331,0.749932948,0.01307715,-0.031872945
1,1734571316,-0.092905179,0.116877891,-0.077412076,0.512677641,-0.429077366,0.696783864,-0.259897409,2,1734571316,0.056985773,0.144544616,-0.76204741,0.710117176,-0.094764686,0.686898083,-0.122165215,3,1734571316,-0.010519635,0.959518909,-0.280929685,0.637862036,0.769362536,0.012240468,-0.032613051
