TrackerIndex,Time,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ,TrackerIndex,Time,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ,TrackerIndex,Time,PositionX,PositionY,PositionZ,RotationW,RotationX,RotationY,RotationZ
1,1734402798,-0.082724646,0.064734131,0.003349781,0.637638338,-0.281763461,0.692710481,-0.184875777,2,1734402798,0.087084517,0.107239254,-0.18684046,0.670800281,-0.337800669,0.594430596,-0.287350269,3,1734402798,0.004385874,0.987689793,0.066435456,0.817186494,0.576173496,0.009681399,-0.011692113
1,1734402798,-0.083007053,0.064777665,0.024298608,0.634795655,-0.285689988,0.692293252,-0.190120612,2,1734402798,0.092649154,0.104498014,-0.22602129,0.689967696,-0.307304211,0.604489694,-0.253181869,3,1734402798,0.005925223,0.986130357,0.068209022,0.81427112,0.580120017,0.014994386,-0.014089636
1,1734402798,-0.083046809,0.064706288,0.045637161,0.631771382,-0.290268396,0.691557305,-0.195851462,2,1734402798,0.097405434,0.103156812,-0.263888687,0.70623341,-0.277397706,0.612961791,-0.220369419,3,1734402798,0.007691555,0.984367967,0.069742471,0.810956093,0.584526809,0.01975036,-0.016985785
1,1734402798,-0.083298549,0.064625748,0.066886425,0.628275054,-0.29555285,0.690632563,-0.202350796,2,1734402798,0.103991598,0.1031757,-0.303730369,0.721996305,-0.245158564,0.620350486,-0.18380405,3,1734402798,0.009811193,0.981637418,0.071177006,0.806646319,0.590138922,0.025032051,-0.020764677
1,1734402798,-0.083280221,0.06446135,0.087758183,0.625142189,-0.30038786,0.689652282,-0.208193055,2,1734402798,0.109572724,0.10469725,-0.340625912,0.734938502,-0.214815405,0.625632633,-0.149343994,3,1734402798,0.011842661,0.979148984,0.072403789,0.802665188,0.595169019,0.029951119,-0.024604225
1,1734402798,-0.083444193,0.064106479,0.109143913,0.621762213,-0.306048683,0.688217876,-0.21471396,2,1734402798,0.115640081,0.111160964,-0.376417756,0.748703653,-0.184113711,0.627295662,-0.10975102,3,1734402798,0.014264345,0.975695491,0.073435098,0.79762156,0.601365877,0.035179985,-0.030354197
1,1734402798,-0.083691016,0.063677259,0.131442189,0.618333784,-0.311876045,0.68655454,-0.221448503,2,1734402798,0.121547475,0.119063556,-0.412226707,0.761389025,-0.150537956,0.626601686,-0.070678646,3,1734402798,0.016896006,0.971613228,0.07444331,0.791907333,0.608185573,0.04077339,-0.036477027
1,1734402798,-0.084400341,0.063557312,0.150505841,0.614318878,-0.319169517,0.684246529,-0.229237429,2,1734402798,0.126472518,0.130325243,-0.437693894,0.773296497,-0.113529117,0.622202856,-0.044578387,3,1734402798,0.01933198,0.968120933,0.075195491,0.786673084,0.614227161,0.045923233,-0.041969698
1,1734402798,-0.084761173,0.063110754,0.172523916,0.610122912,-0.326638195,0.681738083,-0.237256575,2,1734402798,0.131079629,0.141313836,-0.466365367,0.783278229,-0.075380638,0.616890254,-0.015472239,3,1734402798,0.022263732,0.962746859,0.075035661,0.781904037,0.619265964,0.051967885,-0.049347164
1,1734402798,-0.08536154,0.062832057,0.193428814,0.60523651,-0.337772946,0.677235633,-0.246880826,2,1734402798,0.133579269,0.151670173,-0.484691262,0.78611675,-0.040968132,0.616710815,-0.003147062,3,1734402798,0.025203478,0.957254469,0.074891746,0.777696005,0.623752438,0.057286793,-0.053292643
1,1734402798,-0.086172864,0.062644407,0.212626457,0.600411621,-0.349786895,0.671615121,-0.257075899,2,1734402798,0.133859992,0.15668115,-0.495095134,0.778210456,-0.026472285,0.627389892,0.008347504,3,1734402798,0.027946912,0.952593148,0.074575335,0.774669093,0.626773558,0.062209701,-0.05632693
1,1734402798,-0.087415069,0.062532715,0.23133266,0.594777454,-0.365446135,0.663549283,-0.269056282,2,1734402798,0.132565796,0.158193409,-0.501216173,0.769239753,-0.02037318,0.638316387,0.020186989,3,1734402798,0.031068582,0.947529256,0.07404089,0.771759559,0.629487264,0.067346371,-0.059979141
1,1734402798,-0.088723376,0.062428493,0.251320004,0.588557589,-0.381483597,0.65496581,-0.281229599,2,1734402798,0.130532771,0.15679726,-0.504911065,0.760611674,-0.015911995,0.648368568,0.028897219,3,1734402798,0.034089718,0.942702711,0.07343483,0.76895376,0.632077502,0.072010039,-0.063267568
1,1734402798,-0.090657771,0.062443573,0.269576192,0.580281009,-0.401957649,0.643297891,-0.29643211,2,1734402798,0.12806268,0.14838846,-0.499684095,0.755032777,-0.026350758,0.654967717,0.015759754,3,1734402798,0.036967214,0.938349068,0.072716177,0.765280189,0.635998238,0.075001159,-0.065017092
1,1734402798,-0.092479512,0.06242324,0.287626982,0.56939245,-0.426408947,0.628724115,-0.314123437,2,1734402798,0.124077618,0.136618465,-0.48961395,0.749630994,-0.046572888,0.660172547,0.007522005,3,1734402798,0.039916687,0.934696078,0.071551323,0.75584332,0.647378996,0.074692046,-0.063422119
1,1734402798,-0.094020024,0.062608972,0.303163111,0.5556544,-0.450712714,0.613192315,-0.334816223,2,1734402798,0.120243847,0.125105888,-0.478079379,0.745561249,-0.069109458,0.662842677,-0.00136205,3,1734402798,0.042956553,0.931249678,0.069983214,0.744406903,0.660642721,0.074768996,-0.061799916
1,1734402798,-0.095319748,0.063081451,0.3189888,0.539768208,-0.474647385,0.597146051,-0.356057916,2,1734402798,0.116362989,0.114668287,-0.466955155,0.742380893,-0.091167827,0.663702859,-0.007583401,3,1734402798,0.045811392,0.927859366,0.068645149,0.734163293,0.672070856,0.075146341,-0.060647473
1,1734402798,-0.096228868,0.064565569,0.334009826,0.520318181,-0.497911078,0.579584799,-0.381359649,2,1734402798,0.112871759,0.105507225,-0.458335698,0.737048371,-0.128299398,0.663240455,-0.020278568,3,1734402798,0.04952357,0.926521003,0.064923465,0.717585185,0.689040659,0.077392732,-0.065611072
